Classification; Confidence; Direction; Speed in km/h; Time
PKW;9;Richtung B nach A;42;03.05.2020 12:29
LKW;7;Richtung A nach B;41;03.05.2020 12:34
Zweirad;9;Richtung B nach A;28;03.05.2020 12:46
PKW;9;Richtung B nach A;49;03.05.2020 12:50
PKW;9;Richtung A nach B;52;03.05.2020 13:00
PKW;10;Richtung A nach B;43;03.05.2020 13:07
LKW;6;Richtung A nach B;38;03.05.2020 13:07
PKW;9;Richtung B nach A;37;03.05.2020 13:09
LKW;9;Richtung B nach A;49;03.05.2020 13:22
LKW;8;Richtung A nach B;43;03.05.2020 13:35
LKW;8;Richtung A nach B;36;03.05.2020 13:38
PKW;10;Richtung A nach B;35;03.05.2020 13:43
Zweirad;9;Richtung A nach B;38;03.05.2020 13:51
Zweirad;9;Richtung B nach A;25;03.05.2020 13:51
PKW;9;Richtung A nach B;34;03.05.2020 13:57
Zweirad;9;Richtung A nach B;26;03.05.2020 13:59
Zweirad;9;Richtung A nach B;25;03.05.2020 14:00
PKW;9;Richtung A nach B;47;03.05.2020 14:05
Zweirad;10;Richtung B nach A;26;03.05.2020 14:11
Zweirad;10;Richtung A nach B;20;03.05.2020 14:15
LKW;9;Richtung B nach A;39;03.05.2020 14:23
Zweirad;9;Richtung B nach A;33;03.05.2020 14:26
Zweirad;10;Richtung B nach A;20;03.05.2020 14:30
Zweirad;9;Richtung A nach B;25;03.05.2020 14:31
Zweirad;9;Richtung A nach B;24;03.05.2020 14:37
Leichtes Nutzfahrzeug;8;Richtung A nach B;48;03.05.2020 14:39
Zweirad;9;Richtung B nach A;32;03.05.2020 14:41
Zweirad;10;Richtung B nach A;19;03.05.2020 14:43
PKW;9;Richtung B nach A;36;03.05.2020 14:52
Zweirad;10;Richtung A nach B;30;03.05.2020 14:54
Zweirad;9;Richtung B nach A;45;03.05.2020 14:54
PKW;9;Richtung A nach B;44;03.05.2020 14:59
Zweirad;6;Richtung B nach A;44;03.05.2020 15:00
Zweirad;9;Richtung A nach B;27;03.05.2020 15:08
PKW;8;Richtung B nach A;34;03.05.2020 15:09
Zweirad;9;Richtung A nach B;27;03.05.2020 15:09
Zweirad;9;Richtung A nach B;29;03.05.2020 15:13
Zweirad;10;Richtung B nach A;26;03.05.2020 15:14
PKW;8;Richtung B nach A;36;03.05.2020 15:20
LKW;8;Richtung B nach A;46;03.05.2020 15:23
Zweirad;9;Richtung B nach A;24;03.05.2020 15:31
Zweirad;9;Richtung B nach A;25;03.05.2020 15:31
Zweirad;9;Richtung A nach B;30;03.05.2020 15:31
PKW;9;Richtung A nach B;47;03.05.2020 15:35
LKW;8;Richtung A nach B;43;03.05.2020 15:37
Zweirad;9;Richtung B nach A;29;03.05.2020 15:39
Zweirad;9;Richtung B nach A;30;03.05.2020 15:46
PKW;9;Richtung A nach B;46;03.05.2020 15:47
Zweirad;9;Richtung A nach B;33;03.05.2020 15:55
Zweirad;10;Richtung A nach B;21;03.05.2020 15:58
PKW;9;Richtung B nach A;42;03.05.2020 15:59
Leichtes Nutzfahrzeug;10;Richtung B nach A;21;03.05.2020 16:00
PKW;9;Richtung B nach A;31;03.05.2020 16:02
PKW;9;Richtung A nach B;45;03.05.2020 16:06
Zweirad;10;Richtung A nach B;20;03.05.2020 16:20
PKW;9;Richtung A nach B;37;03.05.2020 16:21
LKW;9;Richtung B nach A;39;03.05.2020 16:25
Leichtes Nutzfahrzeug;6;Richtung A nach B;38;03.05.2020 16:25
Zweirad;9;Richtung B nach A;28;03.05.2020 16:29
PKW;9;Richtung A nach B;42;03.05.2020 16:31
Leichtes Nutzfahrzeug;8;Richtung A nach B;42;03.05.2020 16:33
PKW;9;Richtung A nach B;40;03.05.2020 16:38
PKW;9;Richtung B nach A;27;03.05.2020 16:47
PKW;9;Richtung A nach B;30;03.05.2020 16:47
PKW;9;Richtung A nach B;42;03.05.2020 16:53
LKW mit Anhänger;7;Richtung B nach A;37;03.05.2020 16:58
PKW;9;Richtung A nach B;40;03.05.2020 17:00
Zweirad;9;Richtung B nach A;36;03.05.2020 17:09
Zweirad;9;Richtung B nach A;26;03.05.2020 17:16
Zweirad;9;Richtung A nach B;41;03.05.2020 17:19
Zweirad;9;Richtung B nach A;28;03.05.2020 17:22
Zweirad;9;Richtung B nach A;28;03.05.2020 17:22
LKW;7;Richtung B nach A;38;03.05.2020 17:22
Zweirad;9;Richtung B nach A;22;03.05.2020 17:23
Zweirad;9;Richtung B nach A;22;03.05.2020 17:27
Zweirad;9;Richtung B nach A;27;03.05.2020 17:27
Zweirad;9;Richtung A nach B;24;03.05.2020 17:31
Zweirad;8;Richtung A nach B;29;03.05.2020 17:31
LKW;7;Richtung A nach B;42;03.05.2020 17:35
Zweirad;9;Richtung B nach A;26;03.05.2020 17:36
LKW;7;Richtung A nach B;37;03.05.2020 17:48
Zweirad;9;Richtung B nach A;28;03.05.2020 17:49
Zweirad;9;Richtung A nach B;27;03.05.2020 17:57
Zweirad;9;Richtung B nach A;32;03.05.2020 17:57
PKW;9;Richtung B nach A;34;03.05.2020 17:57
Zweirad;9;Richtung B nach A;27;03.05.2020 17:58
PKW;9;Richtung A nach B;34;03.05.2020 18:00
PKW;9;Richtung B nach A;40;03.05.2020 18:06
Zweirad;9;Richtung B nach A;26;03.05.2020 18:13
PKW;9;Richtung A nach B;37;03.05.2020 18:17
LKW;6;Richtung B nach A;47;03.05.2020 18:22
PKW;10;Richtung B nach A;45;03.05.2020 18:28
PKW;10;Richtung B nach A;40;03.05.2020 18:29
PKW;9;Richtung A nach B;32;03.05.2020 18:33
LKW;8;Richtung A nach B;39;03.05.2020 18:36
PKW;9;Richtung B nach A;49;03.05.2020 18:52
PKW;9;Richtung A nach B;35;03.05.2020 19:01
PKW;10;Richtung A nach B;52;03.05.2020 19:03
Zweirad;9;Richtung A nach B;29;03.05.2020 19:06
Zweirad;10;Richtung A nach B;22;03.05.2020 19:07
LKW;8;Richtung A nach B;33;03.05.2020 19:16
Zweirad;9;Richtung A nach B;28;03.05.2020 19:18
LKW;7;Richtung B nach A;44;03.05.2020 19:23
LKW;8;Richtung A nach B;40;03.05.2020 19:37
PKW;9;Richtung A nach B;38;03.05.2020 19:41
Zweirad;10;Richtung B nach A;27;03.05.2020 19:54
PKW;10;Richtung B nach A;52;03.05.2020 19:57
Leichtes Nutzfahrzeug;8;Richtung A nach B;42;03.05.2020 20:01
Leichtes Nutzfahrzeug;8;Richtung B nach A;42;03.05.2020 20:10
LKW;7;Richtung B nach A;43;03.05.2020 20:22
LKW;9;Richtung A nach B;39;03.05.2020 20:34
PKW;8;Richtung A nach B;53;03.05.2020 20:45
PKW;8;Richtung B nach A;42;03.05.2020 20:56
LKW;9;Richtung B nach A;35;03.05.2020 21:23
PKW;9;Richtung B nach A;31;03.05.2020 21:28
Leichtes Nutzfahrzeug;9;Richtung A nach B;38;03.05.2020 21:34
LKW;8;Richtung B nach A;37;03.05.2020 22:23
LKW;8;Richtung A nach B;40;03.05.2020 22:36
PKW;9;Richtung A nach B;38;03.05.2020 22:39
LKW mit Anhänger;6;Richtung B nach A;40;04.05.2020 00:44
PKW;8;Richtung B nach A;45;04.05.2020 00:46
PKW;9;Richtung B nach A;38;04.05.2020 01:02
Leichtes Nutzfahrzeug;7;Richtung A nach B;49;04.05.2020 01:17
LKW;7;Richtung A nach B;50;04.05.2020 02:11
LKW mit Anhänger;7;Richtung A nach B;52;04.05.2020 02:11
LKW mit Anhänger;6;Richtung A nach B;41;04.05.2020 02:18
PKW;8;Richtung A nach B;39;04.05.2020 03:53
PKW;8;Richtung B nach A;35;04.05.2020 03:55
Leichtes Nutzfahrzeug;9;Richtung B nach A;49;04.05.2020 04:06
PKW;8;Richtung A nach B;36;04.05.2020 04:10
PKW;9;Richtung A nach B;43;04.05.2020 04:32
PKW;9;Richtung A nach B;42;04.05.2020 04:35
PKW;9;Richtung A nach B;36;04.05.2020 04:36
PKW;9;Richtung A nach B;40;04.05.2020 04:37
PKW;9;Richtung A nach B;38;04.05.2020 04:40
Zweirad;9;Richtung A nach B;23;04.05.2020 04:40
PKW;8;Richtung A nach B;42;04.05.2020 04:41
PKW;9;Richtung A nach B;39;04.05.2020 04:43
PKW;9;Richtung A nach B;44;04.05.2020 04:44
PKW;9;Richtung A nach B;33;04.05.2020 04:44
Leichtes Nutzfahrzeug;8;Richtung A nach B;38;04.05.2020 04:48
PKW;8;Richtung A nach B;43;04.05.2020 04:48
Zweirad;9;Richtung A nach B;33;04.05.2020 04:49
PKW;9;Richtung A nach B;35;04.05.2020 04:49
PKW;10;Richtung A nach B;43;04.05.2020 04:50
PKW;9;Richtung A nach B;52;04.05.2020 04:51
PKW;9;Richtung B nach A;32;04.05.2020 04:52
Leichtes Nutzfahrzeug;3;Richtung B nach A;48;04.05.2020 04:55
Zweirad;9;Richtung A nach B;36;04.05.2020 04:55
Zweirad;9;Richtung A nach B;40;04.05.2020 04:56
PKW;9;Richtung A nach B;40;04.05.2020 04:56
PKW;9;Richtung A nach B;44;04.05.2020 04:59
PKW;8;Richtung A nach B;41;04.05.2020 05:00
PKW;9;Richtung B nach A;38;04.05.2020 05:01
LKW;7;Richtung B nach A;36;04.05.2020 05:08
PKW;9;Richtung A nach B;41;04.05.2020 05:19
Leichtes Nutzfahrzeug;9;Richtung B nach A;41;04.05.2020 05:23
PKW;9;Richtung A nach B;34;04.05.2020 05:24
PKW;10;Richtung B nach A;39;04.05.2020 05:24
PKW;9;Richtung A nach B;40;04.05.2020 05:25
PKW;9;Richtung A nach B;41;04.05.2020 05:30
PKW;9;Richtung B nach A;48;04.05.2020 05:34
PKW;9;Richtung A nach B;43;04.05.2020 05:35
LKW;8;Richtung A nach B;44;04.05.2020 05:36
PKW;10;Richtung A nach B;38;04.05.2020 05:38
PKW;8;Richtung A nach B;42;04.05.2020 05:38
LKW;9;Richtung B nach A;47;04.05.2020 05:40
PKW;9;Richtung A nach B;42;04.05.2020 05:43
PKW;9;Richtung B nach A;38;04.05.2020 05:44
PKW;10;Richtung B nach A;36;04.05.2020 05:44
PKW;8;Richtung A nach B;41;04.05.2020 05:46
PKW;10;Richtung A nach B;50;04.05.2020 05:50
PKW;9;Richtung A nach B;46;04.05.2020 05:51
PKW;9;Richtung A nach B;41;04.05.2020 05:52
Zweirad;9;Richtung B nach A;33;04.05.2020 05:53
PKW;10;Richtung A nach B;37;04.05.2020 05:56
PKW;9;Richtung A nach B;48;04.05.2020 06:05
PKW;10;Richtung B nach A;43;04.05.2020 06:07
PKW;9;Richtung A nach B;43;04.05.2020 06:07
PKW;10;Richtung A nach B;43;04.05.2020 06:09
PKW;9;Richtung A nach B;45;04.05.2020 06:09
Leichtes Nutzfahrzeug;9;Richtung A nach B;37;04.05.2020 06:11
PKW;9;Richtung A nach B;44;04.05.2020 06:11
PKW;9;Richtung A nach B;40;04.05.2020 06:14
PKW;9;Richtung A nach B;45;04.05.2020 06:16
LKW;7;Richtung A nach B;38;04.05.2020 06:18
PKW;9;Richtung A nach B;32;04.05.2020 06:18
PKW;10;Richtung A nach B;41;04.05.2020 06:18
PKW;8;Richtung A nach B;35;04.05.2020 06:20
PKW;4;Richtung A nach B;44;04.05.2020 06:21
Leichtes Nutzfahrzeug;3;Richtung A nach B;46;04.05.2020 06:21
PKW;10;Richtung A nach B;37;04.05.2020 06:22
PKW;9;Richtung A nach B;39;04.05.2020 06:22
PKW;8;Richtung A nach B;35;04.05.2020 06:22
PKW;9;Richtung A nach B;32;04.05.2020 06:22
PKW;9;Richtung A nach B;33;04.05.2020 06:22
PKW;10;Richtung A nach B;30;04.05.2020 06:22
LKW;9;Richtung B nach A;35;04.05.2020 06:23
PKW;10;Richtung A nach B;43;04.05.2020 06:24
PKW;8;Richtung B nach A;41;04.05.2020 06:26
PKW;10;Richtung B nach A;40;04.05.2020 06:26
PKW;9;Richtung A nach B;41;04.05.2020 06:26
PKW;9;Richtung A nach B;41;04.05.2020 06:26
PKW;9;Richtung A nach B;41;04.05.2020 06:29
PKW;9;Richtung A nach B;35;04.05.2020 06:30
PKW;9;Richtung A nach B;45;04.05.2020 06:31
PKW;9;Richtung A nach B;48;04.05.2020 06:33
LKW;9;Richtung A nach B;45;04.05.2020 06:35
PKW;9;Richtung A nach B;41;04.05.2020 06:35
PKW;10;Richtung A nach B;44;04.05.2020 06:37
PKW;10;Richtung B nach A;34;04.05.2020 06:37
PKW;9;Richtung B nach A;46;04.05.2020 06:38
PKW;9;Richtung B nach A;39;04.05.2020 06:39
PKW;9;Richtung A nach B;33;04.05.2020 06:39
LKW;9;Richtung B nach A;40;04.05.2020 06:41
Zweirad;9;Richtung A nach B;30;04.05.2020 06:41
PKW;7;Richtung A nach B;40;04.05.2020 06:41
PKW;9;Richtung B nach A;38;04.05.2020 06:42
PKW;9;Richtung A nach B;49;04.05.2020 06:43
PKW;9;Richtung A nach B;42;04.05.2020 06:44
PKW;9;Richtung A nach B;43;04.05.2020 06:45
PKW;10;Richtung A nach B;40;04.05.2020 06:45
PKW;9;Richtung A nach B;39;04.05.2020 06:47
PKW;9;Richtung A nach B;45;04.05.2020 06:49
PKW;9;Richtung A nach B;39;04.05.2020 06:49
PKW;9;Richtung A nach B;50;04.05.2020 06:51
PKW;10;Richtung A nach B;41;04.05.2020 06:51
LKW;8;Richtung A nach B;45;04.05.2020 06:52
PKW;9;Richtung A nach B;36;04.05.2020 06:52
PKW;9;Richtung B nach A;33;04.05.2020 06:52
PKW;9;Richtung A nach B;43;04.05.2020 06:53
PKW;9;Richtung A nach B;38;04.05.2020 06:54
PKW;10;Richtung A nach B;32;04.05.2020 06:54
PKW;9;Richtung A nach B;48;04.05.2020 06:55
Leichtes Nutzfahrzeug;9;Richtung B nach A;34;04.05.2020 06:55
PKW;8;Richtung A nach B;48;04.05.2020 06:58
Zweirad;9;Richtung A nach B;28;04.05.2020 06:58
PKW;9;Richtung A nach B;43;04.05.2020 06:59
PKW;9;Richtung A nach B;38;04.05.2020 07:01
PKW;9;Richtung A nach B;43;04.05.2020 07:01
PKW;8;Richtung B nach A;45;04.05.2020 07:02
PKW;9;Richtung A nach B;46;04.05.2020 07:02
PKW;10;Richtung B nach A;45;04.05.2020 07:05
PKW;9;Richtung A nach B;45;04.05.2020 07:05
PKW;8;Richtung A nach B;41;04.05.2020 07:06
PKW;10;Richtung A nach B;39;04.05.2020 07:06
PKW;8;Richtung B nach A;43;04.05.2020 07:06
PKW;9;Richtung A nach B;43;04.05.2020 07:08
PKW;10;Richtung A nach B;32;04.05.2020 07:11
PKW;10;Richtung A nach B;40;04.05.2020 07:14
LKW;9;Richtung B nach A;45;04.05.2020 07:15
Leichtes Nutzfahrzeug;9;Richtung B nach A;34;04.05.2020 07:15
Leichtes Nutzfahrzeug;5;Richtung A nach B;40;04.05.2020 07:15
PKW;10;Richtung B nach A;41;04.05.2020 07:17
PKW;9;Richtung B nach A;42;04.05.2020 07:17
Leichtes Nutzfahrzeug;7;Richtung A nach B;45;04.05.2020 07:18
PKW;10;Richtung A nach B;31;04.05.2020 07:19
Zweirad;9;Richtung A nach B;33;04.05.2020 07:19
PKW;9;Richtung A nach B;43;04.05.2020 07:20
PKW;10;Richtung A nach B;41;04.05.2020 07:20
PKW;9;Richtung A nach B;41;04.05.2020 07:22
PKW;10;Richtung A nach B;40;04.05.2020 07:22
PKW;9;Richtung A nach B;35;04.05.2020 07:23
Leichtes Nutzfahrzeug;7;Richtung A nach B;43;04.05.2020 07:23
PKW;9;Richtung A nach B;36;04.05.2020 07:23
PKW;8;Richtung A nach B;36;04.05.2020 07:23
PKW;9;Richtung A nach B;41;04.05.2020 07:24
PKW;9;Richtung B nach A;34;04.05.2020 07:25
Leichtes Nutzfahrzeug;9;Richtung B nach A;41;04.05.2020 07:27
PKW;10;Richtung A nach B;42;04.05.2020 07:29
Leichtes Nutzfahrzeug;8;Richtung B nach A;34;04.05.2020 07:30
Zweirad;8;Richtung B nach A;32;04.05.2020 07:30
PKW;9;Richtung A nach B;43;04.05.2020 07:30
PKW;9;Richtung A nach B;44;04.05.2020 07:30
PKW;9;Richtung B nach A;31;04.05.2020 07:32
PKW;9;Richtung A nach B;34;04.05.2020 07:33
LKW;9;Richtung A nach B;36;04.05.2020 07:33
LKW;8;Richtung B nach A;34;04.05.2020 07:36
PKW;6;Richtung A nach B;38;04.05.2020 07:38
PKW;9;Richtung A nach B;39;04.05.2020 07:39
LKW;8;Richtung B nach A;42;04.05.2020 07:41
LKW mit Anhänger;7;Richtung A nach B;41;04.05.2020 07:42
PKW;9;Richtung A nach B;38;04.05.2020 07:42
PKW;10;Richtung A nach B;32;04.05.2020 07:42
Leichtes Nutzfahrzeug;1;Richtung A nach B;43;04.05.2020 07:43
Zweirad;0;Richtung A nach B;43;04.05.2020 07:43
PKW;8;Richtung B nach A;47;04.05.2020 07:44
PKW;9;Richtung B nach A;47;04.05.2020 07:46
PKW;9;Richtung A nach B;38;04.05.2020 07:46
PKW;8;Richtung A nach B;48;04.05.2020 07:46
PKW;9;Richtung A nach B;41;04.05.2020 07:49
PKW;8;Richtung A nach B;43;04.05.2020 07:49
PKW;9;Richtung A nach B;35;04.05.2020 07:49
PKW;9;Richtung A nach B;46;04.05.2020 07:50
PKW;8;Richtung A nach B;47;04.05.2020 07:50
PKW;9;Richtung A nach B;38;04.05.2020 07:51
PKW;9;Richtung A nach B;34;04.05.2020 07:51
LKW;8;Richtung A nach B;32;04.05.2020 07:52
PKW;9;Richtung A nach B;33;04.05.2020 07:52
PKW;9;Richtung A nach B;28;04.05.2020 07:52
LKW;8;Richtung A nach B;33;04.05.2020 07:53
PKW;9;Richtung A nach B;38;04.05.2020 07:53
PKW;9;Richtung A nach B;36;04.05.2020 07:53
Leichtes Nutzfahrzeug;8;Richtung A nach B;33;04.05.2020 07:54
PKW;8;Richtung A nach B;34;04.05.2020 07:54
PKW;9;Richtung B nach A;35;04.05.2020 07:54
Leichtes Nutzfahrzeug;9;Richtung A nach B;35;04.05.2020 07:55
PKW;9;Richtung A nach B;31;04.05.2020 07:55
PKW;9;Richtung A nach B;28;04.05.2020 07:55
Leichtes Nutzfahrzeug;9;Richtung B nach A;24;04.05.2020 07:56
PKW;10;Richtung A nach B;37;04.05.2020 07:57
Zweirad;9;Richtung A nach B;41;04.05.2020 07:58
PKW;9;Richtung A nach B;44;04.05.2020 07:58
PKW;9;Richtung A nach B;36;04.05.2020 07:59
Leichtes Nutzfahrzeug;9;Richtung B nach A;37;04.05.2020 08:01
PKW;9;Richtung A nach B;40;04.05.2020 08:01
LKW mit Anhänger;7;Richtung B nach A;34;04.05.2020 08:02
Zweirad;8;Richtung A nach B;41;04.05.2020 08:03
PKW;9;Richtung B nach A;50;04.05.2020 08:04
PKW;9;Richtung A nach B;39;04.05.2020 08:04
PKW;9;Richtung A nach B;37;04.05.2020 08:04
PKW;10;Richtung B nach A;38;04.05.2020 08:05
PKW;8;Richtung A nach B;46;04.05.2020 08:05
PKW;9;Richtung A nach B;45;04.05.2020 08:07
Leichtes Nutzfahrzeug;8;Richtung A nach B;32;04.05.2020 08:07
PKW;9;Richtung A nach B;41;04.05.2020 08:08
LKW;8;Richtung B nach A;45;04.05.2020 08:08
PKW;8;Richtung A nach B;42;04.05.2020 08:09
PKW;8;Richtung B nach A;38;04.05.2020 08:09
PKW;10;Richtung A nach B;38;04.05.2020 08:10
Leichtes Nutzfahrzeug;8;Richtung B nach A;36;04.05.2020 08:11
PKW;8;Richtung B nach A;38;04.05.2020 08:11
LKW;8;Richtung B nach A;34;04.05.2020 08:12
PKW;9;Richtung A nach B;33;04.05.2020 08:12
PKW;9;Richtung A nach B;40;04.05.2020 08:12
PKW;9;Richtung A nach B;40;04.05.2020 08:12
Leichtes Nutzfahrzeug;9;Richtung B nach A;35;04.05.2020 08:14
PKW;8;Richtung B nach A;39;04.05.2020 08:16
PKW;9;Richtung A nach B;40;04.05.2020 08:17
Zweirad;9;Richtung A nach B;35;04.05.2020 08:18
PKW;8;Richtung A nach B;41;04.05.2020 08:18
PKW;9;Richtung A nach B;42;04.05.2020 08:19
Leichtes Nutzfahrzeug;9;Richtung A nach B;45;04.05.2020 08:22
PKW;9;Richtung A nach B;37;04.05.2020 08:22
PKW;9;Richtung A nach B;45;04.05.2020 08:23
PKW;9;Richtung B nach A;45;04.05.2020 08:23
PKW;9;Richtung A nach B;41;04.05.2020 08:25
PKW;9;Richtung A nach B;41;04.05.2020 08:28
PKW;9;Richtung A nach B;40;04.05.2020 08:29
PKW;9;Richtung B nach A;32;04.05.2020 08:31
PKW;9;Richtung A nach B;38;04.05.2020 08:31
PKW;9;Richtung B nach A;37;04.05.2020 08:32
LKW;9;Richtung A nach B;39;04.05.2020 08:33
PKW;9;Richtung A nach B;41;04.05.2020 08:35
PKW;7;Richtung A nach B;44;04.05.2020 08:35
PKW;9;Richtung B nach A;42;04.05.2020 08:36
PKW;8;Richtung A nach B;41;04.05.2020 08:39
PKW;8;Richtung A nach B;40;04.05.2020 08:41
PKW;9;Richtung A nach B;34;04.05.2020 08:41
PKW;9;Richtung A nach B;39;04.05.2020 08:42
LKW mit Anhänger;9;Richtung A nach B;42;04.05.2020 08:44
LKW;8;Richtung B nach A;37;04.05.2020 08:44
PKW;9;Richtung A nach B;46;04.05.2020 08:45
Zweirad;8;Richtung A nach B;29;04.05.2020 08:45
LKW;9;Richtung A nach B;32;04.05.2020 08:47
PKW;9;Richtung A nach B;27;04.05.2020 08:47
PKW;8;Richtung A nach B;33;04.05.2020 08:48
PKW;10;Richtung A nach B;30;04.05.2020 08:48
PKW;9;Richtung B nach A;46;04.05.2020 08:49
PKW;9;Richtung A nach B;41;04.05.2020 08:51
Leichtes Nutzfahrzeug;3;Richtung B nach A;45;04.05.2020 08:51
PKW;9;Richtung A nach B;40;04.05.2020 08:52
PKW;9;Richtung A nach B;45;04.05.2020 08:52
PKW;9;Richtung A nach B;46;04.05.2020 08:53
PKW;9;Richtung A nach B;40;04.05.2020 08:53
PKW;9;Richtung A nach B;42;04.05.2020 08:54
Leichtes Nutzfahrzeug;9;Richtung A nach B;32;04.05.2020 08:54
PKW;10;Richtung A nach B;38;04.05.2020 08:55
PKW;9;Richtung A nach B;40;04.05.2020 08:56
PKW;9;Richtung A nach B;44;04.05.2020 08:57
PKW;9;Richtung A nach B;33;04.05.2020 09:01
PKW;10;Richtung A nach B;36;04.05.2020 09:01
PKW;9;Richtung A nach B;39;04.05.2020 09:02
Leichtes Nutzfahrzeug;8;Richtung B nach A;32;04.05.2020 09:03
Leichtes Nutzfahrzeug;2;Richtung A nach B;50;04.05.2020 09:03
PKW;10;Richtung B nach A;38;04.05.2020 09:03
LKW;7;Richtung A nach B;39;04.05.2020 09:05
PKW;8;Richtung B nach A;39;04.05.2020 09:06
PKW;8;Richtung A nach B;42;04.05.2020 09:06
PKW;9;Richtung A nach B;39;04.05.2020 09:07
PKW;8;Richtung B nach A;45;04.05.2020 09:08
PKW;10;Richtung A nach B;27;04.05.2020 09:08
PKW;9;Richtung B nach A;34;04.05.2020 09:12
LKW;8;Richtung A nach B;40;04.05.2020 09:14
PKW;9;Richtung A nach B;40;04.05.2020 09:14
PKW;9;Richtung A nach B;35;04.05.2020 09:16
PKW;9;Richtung A nach B;41;04.05.2020 09:17
Leichtes Nutzfahrzeug;8;Richtung B nach A;54;04.05.2020 09:18
PKW;9;Richtung A nach B;38;04.05.2020 09:18
PKW;9;Richtung A nach B;38;04.05.2020 09:19
PKW;9;Richtung B nach A;33;04.05.2020 09:19
Leichtes Nutzfahrzeug;9;Richtung B nach A;32;04.05.2020 09:20
PKW;9;Richtung A nach B;42;04.05.2020 09:20
PKW;9;Richtung B nach A;37;04.05.2020 09:21
Zweirad;8;Richtung A nach B;42;04.05.2020 09:22
PKW;9;Richtung A nach B;40;04.05.2020 09:23
PKW;8;Richtung A nach B;38;04.05.2020 09:24
PKW;8;Richtung A nach B;40;04.05.2020 09:24
PKW;5;Richtung A nach B;37;04.05.2020 09:25
PKW;1;Richtung A nach B;40;04.05.2020 09:25
Zweirad;0;Richtung B nach A;49;04.05.2020 09:25
LKW mit Anhänger;8;Richtung A nach B;77;04.05.2020 09:25
Zweirad;7;Richtung A nach B;21;04.05.2020 09:26
PKW;9;Richtung B nach A;39;04.05.2020 09:26
PKW;9;Richtung A nach B;22;04.05.2020 09:26
PKW;10;Richtung A nach B;26;04.05.2020 09:26
PKW;9;Richtung B nach A;31;04.05.2020 09:26
PKW;7;Richtung A nach B;44;04.05.2020 09:28
LKW mit Anhänger;7;Richtung B nach A;35;04.05.2020 09:30
PKW;9;Richtung B nach A;38;04.05.2020 09:30
Leichtes Nutzfahrzeug;8;Richtung B nach A;34;04.05.2020 09:31
PKW;8;Richtung A nach B;33;04.05.2020 09:32
LKW mit Anhänger;3;Richtung A nach B;47;04.05.2020 09:32
PKW;9;Richtung B nach A;34;04.05.2020 09:32
PKW;9;Richtung B nach A;41;04.05.2020 09:34
PKW;9;Richtung A nach B;41;04.05.2020 09:36
Leichtes Nutzfahrzeug;8;Richtung A nach B;43;04.05.2020 09:37
PKW;9;Richtung B nach A;32;04.05.2020 09:39
LKW mit Anhänger;8;Richtung A nach B;33;04.05.2020 09:40
LKW mit Anhänger;7;Richtung B nach A;33;04.05.2020 09:40
PKW;9;Richtung A nach B;24;04.05.2020 09:40
Leichtes Nutzfahrzeug;4;Richtung B nach A;39;04.05.2020 09:41
PKW;9;Richtung B nach A;26;04.05.2020 09:41
LKW;8;Richtung B nach A;37;04.05.2020 09:42
PKW;8;Richtung A nach B;37;04.05.2020 09:44
PKW;9;Richtung B nach A;31;04.05.2020 09:45
PKW;10;Richtung A nach B;40;04.05.2020 09:45
PKW;8;Richtung B nach A;38;04.05.2020 09:47
LKW mit Anhänger;8;Richtung B nach A;31;04.05.2020 09:48
PKW;9;Richtung B nach A;40;04.05.2020 09:54
PKW;10;Richtung A nach B;40;04.05.2020 09:54
PKW;9;Richtung A nach B;40;04.05.2020 09:55
PKW;9;Richtung A nach B;40;04.05.2020 09:55
Leichtes Nutzfahrzeug;9;Richtung A nach B;25;04.05.2020 09:56
PKW;3;Richtung A nach B;43;04.05.2020 09:56
PKW;9;Richtung A nach B;39;04.05.2020 09:57
Leichtes Nutzfahrzeug;9;Richtung B nach A;47;04.05.2020 09:58
PKW;9;Richtung B nach A;39;04.05.2020 09:58
PKW;10;Richtung A nach B;31;04.05.2020 09:58
PKW;9;Richtung B nach A;36;04.05.2020 09:59
PKW;9;Richtung B nach A;37;04.05.2020 10:01
PKW;9;Richtung B nach A;39;04.05.2020 10:01
PKW;9;Richtung A nach B;29;04.05.2020 10:02
PKW;7;Richtung A nach B;46;04.05.2020 10:02
PKW;8;Richtung A nach B;40;04.05.2020 10:04
Leichtes Nutzfahrzeug;8;Richtung B nach A;37;04.05.2020 10:05
PKW;9;Richtung A nach B;38;04.05.2020 10:07
PKW;9;Richtung A nach B;39;04.05.2020 10:09
Leichtes Nutzfahrzeug;9;Richtung B nach A;37;04.05.2020 10:11
PKW;9;Richtung A nach B;30;04.05.2020 10:11
PKW;9;Richtung A nach B;37;04.05.2020 10:13
Leichtes Nutzfahrzeug;9;Richtung A nach B;39;04.05.2020 10:13
LKW;9;Richtung A nach B;33;04.05.2020 10:14
Leichtes Nutzfahrzeug;7;Richtung A nach B;38;04.05.2020 10:15
Leichtes Nutzfahrzeug;9;Richtung B nach A;30;04.05.2020 10:15
PKW;9;Richtung A nach B;32;04.05.2020 10:15
PKW;9;Richtung B nach A;38;04.05.2020 10:17
PKW;8;Richtung B nach A;40;04.05.2020 10:17
Zweirad;9;Richtung A nach B;45;04.05.2020 10:18
PKW;10;Richtung A nach B;36;04.05.2020 10:19
PKW;9;Richtung A nach B;34;04.05.2020 10:21
