Classification; Confidence; Direction; Speed in km/h; Time
PKW;9;Richtung B nach A;39;28.10.2020 13:50
PKW;9;Richtung A nach B;40;28.10.2020 13:52
Leichtes Nutzfahrzeug;9;Richtung A nach B;37;28.10.2020 13:54
PKW;10;Richtung A nach B;48;28.10.2020 13:55
PKW;9;Richtung B nach A;35;28.10.2020 13:55
PKW;9;Richtung B nach A;42;28.10.2020 13:56
Zweirad;5;Richtung A nach B;39;28.10.2020 13:57
PKW;9;Richtung A nach B;39;28.10.2020 13:57
PKW;9;Richtung B nach A;35;28.10.2020 13:58
PKW;9;Richtung B nach A;47;28.10.2020 13:58
PKW;9;Richtung B nach A;34;28.10.2020 13:59
Leichtes Nutzfahrzeug;7;Richtung A nach B;37;28.10.2020 13:59
LKW mit Anhänger;8;Richtung B nach A;33;28.10.2020 13:59
Leichtes Nutzfahrzeug;8;Richtung B nach A;32;28.10.2020 13:59
PKW;8;Richtung B nach A;37;28.10.2020 14:00
PKW;9;Richtung A nach B;39;28.10.2020 14:03
PKW;9;Richtung B nach A;38;28.10.2020 14:03
PKW;9;Richtung B nach A;44;28.10.2020 14:03
PKW;9;Richtung B nach A;48;28.10.2020 14:03
PKW;8;Richtung B nach A;42;28.10.2020 14:04
Zweirad;1;Richtung B nach A;45;28.10.2020 14:05
Zweirad;9;Richtung A nach B;28;28.10.2020 14:05
PKW;8;Richtung A nach B;43;28.10.2020 14:05
Leichtes Nutzfahrzeug;9;Richtung B nach A;35;28.10.2020 14:06
PKW;8;Richtung A nach B;43;28.10.2020 14:06
Zweirad;9;Richtung A nach B;30;28.10.2020 14:07
PKW;10;Richtung B nach A;47;28.10.2020 14:09
PKW;10;Richtung B nach A;31;28.10.2020 14:10
PKW;9;Richtung B nach A;38;28.10.2020 14:11
Leichtes Nutzfahrzeug;8;Richtung A nach B;47;28.10.2020 14:11
PKW;9;Richtung B nach A;43;28.10.2020 14:12
PKW;9;Richtung B nach A;35;28.10.2020 14:12
PKW;9;Richtung A nach B;44;28.10.2020 14:13
PKW;9;Richtung B nach A;49;28.10.2020 14:13
PKW;8;Richtung A nach B;43;28.10.2020 14:13
PKW;9;Richtung B nach A;39;28.10.2020 14:14
PKW;8;Richtung B nach A;33;28.10.2020 14:14
PKW;9;Richtung B nach A;46;28.10.2020 14:15
Leichtes Nutzfahrzeug;9;Richtung A nach B;49;28.10.2020 14:16
PKW;10;Richtung A nach B;39;28.10.2020 14:17
PKW;9;Richtung B nach A;40;28.10.2020 14:17
PKW;9;Richtung B nach A;40;28.10.2020 14:17
PKW;10;Richtung B nach A;35;28.10.2020 14:17
Leichtes Nutzfahrzeug;10;Richtung B nach A;39;28.10.2020 14:17
LKW;5;Richtung A nach B;43;28.10.2020 14:18
Zweirad;6;Richtung B nach A;32;28.10.2020 14:18
PKW;9;Richtung A nach B;39;28.10.2020 14:19
Leichtes Nutzfahrzeug;9;Richtung B nach A;33;28.10.2020 14:21
LKW;8;Richtung B nach A;38;28.10.2020 14:22
PKW;9;Richtung A nach B;40;28.10.2020 14:22
PKW;9;Richtung A nach B;38;28.10.2020 14:22
PKW;9;Richtung B nach A;36;28.10.2020 14:23
PKW;8;Richtung A nach B;42;28.10.2020 14:25
PKW;10;Richtung B nach A;40;28.10.2020 14:25
PKW;9;Richtung A nach B;38;28.10.2020 14:25
PKW;9;Richtung A nach B;33;28.10.2020 14:27
PKW;10;Richtung B nach A;36;28.10.2020 14:27
Leichtes Nutzfahrzeug;8;Richtung A nach B;42;28.10.2020 14:28
PKW;9;Richtung B nach A;34;28.10.2020 14:30
PKW;8;Richtung A nach B;39;28.10.2020 14:30
PKW;9;Richtung B nach A;40;28.10.2020 14:30
LKW;7;Richtung A nach B;38;28.10.2020 14:30
Leichtes Nutzfahrzeug;9;Richtung A nach B;30;28.10.2020 14:31
PKW;9;Richtung A nach B;33;28.10.2020 14:32
Leichtes Nutzfahrzeug;9;Richtung A nach B;48;28.10.2020 14:32
PKW;10;Richtung A nach B;37;28.10.2020 14:34
Leichtes Nutzfahrzeug;8;Richtung A nach B;40;28.10.2020 14:35
PKW;9;Richtung A nach B;34;28.10.2020 14:35
PKW;9;Richtung A nach B;35;28.10.2020 14:35
Zweirad;9;Richtung B nach A;24;28.10.2020 14:35
Zweirad;9;Richtung A nach B;26;28.10.2020 14:36
PKW;10;Richtung A nach B;36;28.10.2020 14:36
PKW;10;Richtung B nach A;36;28.10.2020 14:36
PKW;9;Richtung B nach A;37;28.10.2020 14:37
PKW;10;Richtung B nach A;33;28.10.2020 14:37
LKW;9;Richtung A nach B;36;28.10.2020 14:37
PKW;9;Richtung B nach A;35;28.10.2020 14:37
PKW;9;Richtung B nach A;37;28.10.2020 14:37
Zweirad;9;Richtung B nach A;25;28.10.2020 14:38
PKW;8;Richtung A nach B;40;28.10.2020 14:40
PKW;9;Richtung A nach B;51;28.10.2020 14:41
LKW;9;Richtung B nach A;33;28.10.2020 14:42
PKW;9;Richtung B nach A;34;28.10.2020 14:42
PKW;9;Richtung A nach B;35;28.10.2020 14:44
PKW;9;Richtung A nach B;36;28.10.2020 14:44
PKW;9;Richtung A nach B;36;28.10.2020 14:44
PKW;9;Richtung A nach B;32;28.10.2020 14:46
PKW;9;Richtung B nach A;35;28.10.2020 14:47
PKW;10;Richtung B nach A;40;28.10.2020 14:48
Zweirad;9;Richtung B nach A;30;28.10.2020 14:48
PKW;9;Richtung B nach A;40;28.10.2020 14:48
Leichtes Nutzfahrzeug;9;Richtung B nach A;42;28.10.2020 14:49
PKW;9;Richtung B nach A;33;28.10.2020 14:49
PKW;9;Richtung B nach A;33;28.10.2020 14:50
Zweirad;9;Richtung A nach B;30;28.10.2020 14:50
PKW;8;Richtung B nach A;36;28.10.2020 14:51
PKW;10;Richtung B nach A;35;28.10.2020 14:51
PKW;9;Richtung B nach A;37;28.10.2020 14:52
PKW;9;Richtung B nach A;38;28.10.2020 14:52
Leichtes Nutzfahrzeug;9;Richtung B nach A;33;28.10.2020 14:52
PKW;10;Richtung B nach A;35;28.10.2020 14:54
PKW;9;Richtung A nach B;32;28.10.2020 14:54
PKW;10;Richtung B nach A;35;28.10.2020 14:55
PKW;10;Richtung B nach A;31;28.10.2020 14:57
PKW;8;Richtung B nach A;35;28.10.2020 14:57
PKW;10;Richtung A nach B;34;28.10.2020 14:58
PKW;10;Richtung A nach B;38;28.10.2020 14:58
Zweirad;10;Richtung B nach A;27;28.10.2020 14:58
PKW;10;Richtung B nach A;36;28.10.2020 14:59
PKW;10;Richtung B nach A;33;28.10.2020 15:01
PKW;9;Richtung B nach A;33;28.10.2020 15:03
PKW;10;Richtung B nach A;33;28.10.2020 15:04
PKW;10;Richtung B nach A;36;28.10.2020 15:04
Zweirad;9;Richtung B nach A;25;28.10.2020 15:04
PKW;8;Richtung A nach B;35;28.10.2020 15:06
PKW;10;Richtung B nach A;30;28.10.2020 15:07
PKW;10;Richtung B nach A;31;28.10.2020 15:08
PKW;10;Richtung B nach A;33;28.10.2020 15:08
PKW;9;Richtung B nach A;36;28.10.2020 15:08
PKW;10;Richtung B nach A;35;28.10.2020 15:08
PKW;10;Richtung B nach A;29;28.10.2020 15:09
Leichtes Nutzfahrzeug;9;Richtung A nach B;45;28.10.2020 15:10
PKW;9;Richtung B nach A;40;28.10.2020 15:10
Zweirad;9;Richtung B nach A;34;28.10.2020 15:11
PKW;9;Richtung B nach A;38;28.10.2020 15:11
PKW;10;Richtung B nach A;40;28.10.2020 15:11
PKW;10;Richtung B nach A;34;28.10.2020 15:12
PKW;9;Richtung B nach A;40;28.10.2020 15:12
PKW;9;Richtung B nach A;36;28.10.2020 15:12
PKW;9;Richtung B nach A;38;28.10.2020 15:12
PKW;9;Richtung A nach B;43;28.10.2020 15:13
PKW;9;Richtung B nach A;39;28.10.2020 15:13
PKW;9;Richtung B nach A;38;28.10.2020 15:13
Leichtes Nutzfahrzeug;8;Richtung B nach A;46;28.10.2020 15:14
PKW;9;Richtung B nach A;42;28.10.2020 15:14
LKW;8;Richtung B nach A;32;28.10.2020 15:14
Leichtes Nutzfahrzeug;8;Richtung A nach B;43;28.10.2020 15:14
PKW;8;Richtung B nach A;38;28.10.2020 15:15
PKW;9;Richtung B nach A;33;28.10.2020 15:15
PKW;10;Richtung B nach A;36;28.10.2020 15:17
PKW;8;Richtung A nach B;49;28.10.2020 15:18
PKW;10;Richtung B nach A;49;28.10.2020 15:20
LKW;8;Richtung B nach A;43;28.10.2020 15:21
PKW;9;Richtung A nach B;39;28.10.2020 15:22
PKW;10;Richtung B nach A;43;28.10.2020 15:22
PKW;9;Richtung A nach B;38;28.10.2020 15:22
PKW;10;Richtung B nach A;48;28.10.2020 15:23
PKW;9;Richtung B nach A;43;28.10.2020 15:24
PKW;10;Richtung B nach A;44;28.10.2020 15:24
PKW;10;Richtung A nach B;35;28.10.2020 15:25
LKW mit Anhänger;7;Richtung B nach A;37;28.10.2020 15:26
PKW;9;Richtung B nach A;31;28.10.2020 15:26
Leichtes Nutzfahrzeug;8;Richtung A nach B;39;28.10.2020 15:27
LKW mit Anhänger;8;Richtung A nach B;33;28.10.2020 15:28
Leichtes Nutzfahrzeug;9;Richtung B nach A;39;28.10.2020 15:29
PKW;9;Richtung B nach A;38;28.10.2020 15:30
PKW;10;Richtung B nach A;36;28.10.2020 15:31
PKW;9;Richtung B nach A;40;28.10.2020 15:32
PKW;10;Richtung B nach A;43;28.10.2020 15:34
PKW;10;Richtung B nach A;44;28.10.2020 15:35
PKW;9;Richtung A nach B;41;28.10.2020 15:35
LKW;9;Richtung A nach B;40;28.10.2020 15:36
PKW;9;Richtung B nach A;35;28.10.2020 15:36
PKW;9;Richtung B nach A;36;28.10.2020 15:37
PKW;9;Richtung B nach A;39;28.10.2020 15:40
PKW;9;Richtung B nach A;33;28.10.2020 15:40
PKW;9;Richtung A nach B;37;28.10.2020 15:41
PKW;9;Richtung B nach A;41;28.10.2020 15:41
PKW;9;Richtung B nach A;37;28.10.2020 15:41
LKW;9;Richtung B nach A;43;28.10.2020 15:43
Leichtes Nutzfahrzeug;10;Richtung A nach B;36;28.10.2020 15:43
PKW;9;Richtung B nach A;41;28.10.2020 15:45
PKW;10;Richtung B nach A;37;28.10.2020 15:45
PKW;10;Richtung B nach A;39;28.10.2020 15:47
PKW;9;Richtung A nach B;43;28.10.2020 15:48
Zweirad;9;Richtung A nach B;45;28.10.2020 15:49
Zweirad;9;Richtung B nach A;33;28.10.2020 15:49
PKW;10;Richtung A nach B;44;28.10.2020 15:50
PKW;9;Richtung B nach A;38;28.10.2020 15:52
PKW;9;Richtung A nach B;47;28.10.2020 15:55
Leichtes Nutzfahrzeug;8;Richtung A nach B;49;28.10.2020 15:56
PKW;10;Richtung B nach A;42;28.10.2020 15:56
PKW;9;Richtung A nach B;45;28.10.2020 15:58
Leichtes Nutzfahrzeug;8;Richtung A nach B;43;28.10.2020 15:58
Leichtes Nutzfahrzeug;9;Richtung A nach B;38;28.10.2020 15:58
LKW;8;Richtung A nach B;32;28.10.2020 15:59
Leichtes Nutzfahrzeug;10;Richtung B nach A;43;28.10.2020 16:00
PKW;9;Richtung A nach B;38;28.10.2020 16:01
LKW;8;Richtung A nach B;45;28.10.2020 16:01
PKW;8;Richtung B nach A;47;28.10.2020 16:01
PKW;9;Richtung B nach A;42;28.10.2020 16:02
PKW;9;Richtung B nach A;49;28.10.2020 16:02
Leichtes Nutzfahrzeug;8;Richtung A nach B;37;28.10.2020 16:02
LKW mit Anhänger;9;Richtung B nach A;40;28.10.2020 16:03
PKW;9;Richtung B nach A;40;28.10.2020 16:03
PKW;10;Richtung B nach A;42;28.10.2020 16:03
PKW;9;Richtung B nach A;39;28.10.2020 16:04
PKW;10;Richtung B nach A;36;28.10.2020 16:04
Leichtes Nutzfahrzeug;9;Richtung A nach B;39;28.10.2020 16:04
PKW;9;Richtung A nach B;36;28.10.2020 16:04
PKW;10;Richtung B nach A;35;28.10.2020 16:04
PKW;8;Richtung B nach A;38;28.10.2020 16:06
PKW;9;Richtung A nach B;35;28.10.2020 16:06
PKW;8;Richtung A nach B;40;28.10.2020 16:07
PKW;9;Richtung B nach A;47;28.10.2020 16:07
PKW;9;Richtung A nach B;47;28.10.2020 16:08
PKW;10;Richtung B nach A;40;28.10.2020 16:09
PKW;9;Richtung B nach A;43;28.10.2020 16:09
PKW;10;Richtung A nach B;44;28.10.2020 16:11
PKW;9;Richtung B nach A;30;28.10.2020 16:12
PKW;9;Richtung B nach A;40;28.10.2020 16:12
PKW;9;Richtung B nach A;39;28.10.2020 16:13
Leichtes Nutzfahrzeug;8;Richtung A nach B;39;28.10.2020 16:13
PKW;9;Richtung A nach B;34;28.10.2020 16:13
PKW;9;Richtung B nach A;38;28.10.2020 16:13
PKW;9;Richtung B nach A;40;28.10.2020 16:14
Leichtes Nutzfahrzeug;9;Richtung A nach B;40;28.10.2020 16:15
PKW;7;Richtung A nach B;40;28.10.2020 16:15
PKW;9;Richtung B nach A;40;28.10.2020 16:15
PKW;9;Richtung B nach A;40;28.10.2020 16:15
PKW;10;Richtung B nach A;28;28.10.2020 16:21
PKW;10;Richtung A nach B;35;28.10.2020 16:22
PKW;9;Richtung B nach A;39;28.10.2020 16:23
PKW;9;Richtung B nach A;46;28.10.2020 16:23
LKW;9;Richtung B nach A;42;28.10.2020 16:25
PKW;9;Richtung A nach B;31;28.10.2020 16:25
PKW;9;Richtung B nach A;40;28.10.2020 16:25
LKW;8;Richtung A nach B;32;28.10.2020 16:26
PKW;9;Richtung B nach A;35;28.10.2020 16:27
PKW;9;Richtung B nach A;40;28.10.2020 16:28
LKW;8;Richtung A nach B;47;28.10.2020 16:31
PKW;9;Richtung A nach B;43;28.10.2020 16:32
PKW;9;Richtung B nach A;42;28.10.2020 16:33
PKW;10;Richtung A nach B;44;28.10.2020 16:34
PKW;10;Richtung A nach B;35;28.10.2020 16:34
PKW;9;Richtung A nach B;37;28.10.2020 16:34
LKW;9;Richtung A nach B;31;28.10.2020 16:36
PKW;9;Richtung B nach A;40;28.10.2020 16:37
PKW;9;Richtung B nach A;48;28.10.2020 16:37
PKW;10;Richtung B nach A;35;28.10.2020 16:37
LKW;8;Richtung A nach B;37;28.10.2020 16:38
PKW;10;Richtung B nach A;36;28.10.2020 16:38
PKW;9;Richtung B nach A;39;28.10.2020 16:38
PKW;8;Richtung B nach A;41;28.10.2020 16:38
PKW;9;Richtung A nach B;37;28.10.2020 16:40
Leichtes Nutzfahrzeug;8;Richtung A nach B;39;28.10.2020 16:40
PKW;9;Richtung B nach A;36;28.10.2020 16:41
PKW;9;Richtung B nach A;39;28.10.2020 16:42
PKW;7;Richtung B nach A;36;28.10.2020 16:43
PKW;9;Richtung B nach A;41;28.10.2020 16:43
PKW;10;Richtung B nach A;47;28.10.2020 16:43
PKW;9;Richtung B nach A;40;28.10.2020 16:44
PKW;10;Richtung B nach A;35;28.10.2020 16:44
LKW;10;Richtung B nach A;38;28.10.2020 16:45
PKW;9;Richtung B nach A;35;28.10.2020 16:45
PKW;10;Richtung B nach A;33;28.10.2020 16:45
PKW;9;Richtung B nach A;34;28.10.2020 16:46
Zweirad;9;Richtung A nach B;31;28.10.2020 16:46
PKW;10;Richtung B nach A;36;28.10.2020 16:47
PKW;9;Richtung B nach A;40;28.10.2020 16:47
PKW;10;Richtung A nach B;39;28.10.2020 16:48
PKW;9;Richtung B nach A;40;28.10.2020 16:48
PKW;8;Richtung A nach B;30;28.10.2020 16:50
LKW;8;Richtung A nach B;36;28.10.2020 16:51
LKW;9;Richtung A nach B;34;28.10.2020 16:51
PKW;10;Richtung B nach A;36;28.10.2020 16:51
PKW;9;Richtung B nach A;44;28.10.2020 16:52
Zweirad;9;Richtung B nach A;33;28.10.2020 16:53
PKW;9;Richtung A nach B;43;28.10.2020 16:53
PKW;9;Richtung B nach A;35;28.10.2020 16:53
PKW;10;Richtung B nach A;35;28.10.2020 16:53
PKW;9;Richtung A nach B;36;28.10.2020 16:54
PKW;9;Richtung B nach A;40;28.10.2020 16:56
PKW;8;Richtung B nach A;40;28.10.2020 16:56
Leichtes Nutzfahrzeug;4;Richtung A nach B;45;28.10.2020 16:56
PKW;9;Richtung B nach A;34;28.10.2020 16:57
PKW;9;Richtung B nach A;38;28.10.2020 16:57
PKW;9;Richtung B nach A;44;28.10.2020 16:58
Zweirad;9;Richtung B nach A;29;28.10.2020 16:58
PKW;8;Richtung B nach A;32;28.10.2020 16:58
PKW;9;Richtung B nach A;34;28.10.2020 17:00
PKW;9;Richtung B nach A;37;28.10.2020 17:01
PKW;9;Richtung B nach A;41;28.10.2020 17:01
PKW;9;Richtung A nach B;46;28.10.2020 17:03
PKW;9;Richtung B nach A;50;28.10.2020 17:04
PKW;9;Richtung B nach A;43;28.10.2020 17:04
PKW;9;Richtung B nach A;44;28.10.2020 17:05
PKW;9;Richtung A nach B;42;28.10.2020 17:06
PKW;10;Richtung A nach B;39;28.10.2020 17:06
PKW;10;Richtung B nach A;37;28.10.2020 17:07
PKW;9;Richtung B nach A;37;28.10.2020 17:08
PKW;10;Richtung B nach A;39;28.10.2020 17:08
PKW;8;Richtung B nach A;41;28.10.2020 17:08
PKW;9;Richtung B nach A;38;28.10.2020 17:12
PKW;9;Richtung B nach A;44;28.10.2020 17:12
PKW;10;Richtung B nach A;34;28.10.2020 17:13
PKW;8;Richtung B nach A;34;28.10.2020 17:14
PKW;9;Richtung B nach A;32;28.10.2020 17:14
PKW;9;Richtung B nach A;40;28.10.2020 17:15
PKW;8;Richtung B nach A;39;28.10.2020 17:16
PKW;9;Richtung B nach A;33;28.10.2020 17:17
Leichtes Nutzfahrzeug;9;Richtung A nach B;40;28.10.2020 17:18
Zweirad;9;Richtung A nach B;36;28.10.2020 17:21
PKW;9;Richtung A nach B;42;28.10.2020 17:21
PKW;8;Richtung B nach A;41;28.10.2020 17:21
PKW;9;Richtung A nach B;29;28.10.2020 17:22
LKW;8;Richtung B nach A;42;28.10.2020 17:22
PKW;10;Richtung B nach A;42;28.10.2020 17:23
LKW;8;Richtung B nach A;36;28.10.2020 17:23
Zweirad;9;Richtung B nach A;32;28.10.2020 17:24
PKW;9;Richtung B nach A;36;28.10.2020 17:26
PKW;9;Richtung B nach A;38;28.10.2020 17:27
PKW;9;Richtung B nach A;41;28.10.2020 17:28
Leichtes Nutzfahrzeug;8;Richtung A nach B;28;28.10.2020 17:28
PKW;9;Richtung A nach B;46;28.10.2020 17:29
PKW;9;Richtung A nach B;42;28.10.2020 17:29
Zweirad;9;Richtung A nach B;28;28.10.2020 17:31
PKW;5;Richtung B nach A;41;28.10.2020 17:32
PKW;4;Richtung B nach A;44;28.10.2020 17:32
PKW;7;Richtung B nach A;34;28.10.2020 17:33
Leichtes Nutzfahrzeug;8;Richtung A nach B;39;28.10.2020 17:35
PKW;10;Richtung B nach A;31;28.10.2020 17:35
PKW;9;Richtung A nach B;39;28.10.2020 17:36
PKW;9;Richtung B nach A;40;28.10.2020 17:37
PKW;10;Richtung B nach A;54;28.10.2020 17:38
PKW;8;Richtung A nach B;43;28.10.2020 17:39
PKW;9;Richtung B nach A;36;28.10.2020 17:41
PKW;9;Richtung B nach A;43;28.10.2020 17:42
LKW;7;Richtung B nach A;37;28.10.2020 17:43
PKW;9;Richtung B nach A;38;28.10.2020 17:46
PKW;9;Richtung B nach A;39;28.10.2020 17:47
PKW;9;Richtung A nach B;42;28.10.2020 17:48
PKW;9;Richtung A nach B;42;28.10.2020 17:50
PKW;9;Richtung A nach B;42;28.10.2020 17:54
PKW;9;Richtung B nach A;41;28.10.2020 17:55
PKW;8;Richtung B nach A;44;28.10.2020 17:55
PKW;9;Richtung B nach A;36;28.10.2020 17:57
PKW;9;Richtung A nach B;34;28.10.2020 17:58
PKW;10;Richtung A nach B;29;28.10.2020 18:01
PKW;9;Richtung B nach A;44;28.10.2020 18:02
PKW;9;Richtung A nach B;38;28.10.2020 18:03
PKW;8;Richtung A nach B;44;28.10.2020 18:04
PKW;9;Richtung B nach A;40;28.10.2020 18:04
PKW;9;Richtung B nach A;35;28.10.2020 18:05
Zweirad;10;Richtung A nach B;23;28.10.2020 18:05
Leichtes Nutzfahrzeug;8;Richtung B nach A;39;28.10.2020 18:07
LKW mit Anhänger;7;Richtung B nach A;39;28.10.2020 18:09
LKW;8;Richtung B nach A;29;28.10.2020 18:09
Zweirad;9;Richtung B nach A;28;28.10.2020 18:11
PKW;9;Richtung B nach A;34;28.10.2020 18:11
PKW;9;Richtung B nach A;31;28.10.2020 18:12
PKW;9;Richtung B nach A;34;28.10.2020 18:13
Leichtes Nutzfahrzeug;9;Richtung A nach B;42;28.10.2020 18:15
Zweirad;9;Richtung B nach A;32;28.10.2020 18:15
PKW;9;Richtung A nach B;41;28.10.2020 18:18
Leichtes Nutzfahrzeug;9;Richtung B nach A;50;28.10.2020 18:21
LKW;8;Richtung B nach A;40;28.10.2020 18:22
PKW;9;Richtung A nach B;34;28.10.2020 18:23
PKW;9;Richtung B nach A;41;28.10.2020 18:27
Zweirad;4;Richtung A nach B;47;28.10.2020 18:30
PKW;9;Richtung B nach A;37;28.10.2020 18:30
Zweirad;9;Richtung B nach A;29;28.10.2020 18:30
PKW;10;Richtung B nach A;37;28.10.2020 18:32
PKW;10;Richtung B nach A;37;28.10.2020 18:33
PKW;9;Richtung B nach A;38;28.10.2020 18:34
LKW;8;Richtung A nach B;42;28.10.2020 18:34
LKW mit Anhänger;8;Richtung A nach B;37;28.10.2020 18:37
PKW;9;Richtung B nach A;41;28.10.2020 18:39
LKW;9;Richtung B nach A;39;28.10.2020 18:41
PKW;9;Richtung B nach A;28;28.10.2020 18:43
Leichtes Nutzfahrzeug;9;Richtung A nach B;37;28.10.2020 18:43
PKW;9;Richtung B nach A;43;28.10.2020 18:46
Leichtes Nutzfahrzeug;9;Richtung A nach B;22;28.10.2020 18:49
Zweirad;10;Richtung A nach B;31;28.10.2020 18:52
Zweirad;8;Richtung B nach A;29;28.10.2020 18:52
PKW;8;Richtung B nach A;37;28.10.2020 18:52
Zweirad;8;Richtung A nach B;33;28.10.2020 18:53
PKW;9;Richtung B nach A;36;28.10.2020 18:53
PKW;9;Richtung B nach A;41;28.10.2020 18:56
LKW mit Anhänger;8;Richtung A nach B;37;28.10.2020 18:56
PKW;9;Richtung B nach A;41;28.10.2020 18:57
PKW;9;Richtung B nach A;34;28.10.2020 18:57
PKW;9;Richtung B nach A;37;28.10.2020 18:58
PKW;9;Richtung B nach A;39;28.10.2020 19:02
PKW;9;Richtung A nach B;45;28.10.2020 19:06
PKW;9;Richtung B nach A;38;28.10.2020 19:09
PKW;9;Richtung A nach B;36;28.10.2020 19:11
Leichtes Nutzfahrzeug;8;Richtung A nach B;38;28.10.2020 19:13
PKW;10;Richtung B nach A;36;28.10.2020 19:14
Leichtes Nutzfahrzeug;9;Richtung B nach A;43;28.10.2020 19:14
PKW;8;Richtung B nach A;28;28.10.2020 19:15
LKW mit Anhänger;7;Richtung B nach A;40;28.10.2020 19:15
LKW mit Anhänger;8;Richtung B nach A;38;28.10.2020 19:16
PKW;9;Richtung A nach B;35;28.10.2020 19:18
PKW;10;Richtung B nach A;31;28.10.2020 19:20
Leichtes Nutzfahrzeug;10;Richtung B nach A;31;28.10.2020 19:21
PKW;9;Richtung B nach A;35;28.10.2020 19:21
PKW;9;Richtung A nach B;33;28.10.2020 19:22
LKW;8;Richtung B nach A;39;28.10.2020 19:22
Leichtes Nutzfahrzeug;8;Richtung A nach B;45;28.10.2020 19:23
PKW;8;Richtung B nach A;32;28.10.2020 19:27
LKW mit Anhänger;8;Richtung A nach B;33;28.10.2020 19:27
PKW;9;Richtung B nach A;42;28.10.2020 19:29
PKW;9;Richtung B nach A;37;28.10.2020 19:31
PKW;9;Richtung B nach A;33;28.10.2020 19:32
LKW;7;Richtung A nach B;36;28.10.2020 19:34
LKW;8;Richtung A nach B;29;28.10.2020 19:34
Leichtes Nutzfahrzeug;10;Richtung B nach A;40;28.10.2020 19:35
Zweirad;10;Richtung B nach A;19;28.10.2020 19:41
LKW mit Anhänger;8;Richtung A nach B;35;28.10.2020 19:45
PKW;10;Richtung B nach A;33;28.10.2020 19:47
PKW;9;Richtung B nach A;49;28.10.2020 19:51
Zweirad;9;Richtung B nach A;23;28.10.2020 19:54
PKW;9;Richtung B nach A;38;28.10.2020 19:55
Leichtes Nutzfahrzeug;8;Richtung B nach A;37;28.10.2020 19:55
PKW;9;Richtung B nach A;37;28.10.2020 20:03
Zweirad;10;Richtung B nach A;28;28.10.2020 20:06
PKW;9;Richtung B nach A;34;28.10.2020 20:07
Zweirad;8;Richtung B nach A;32;28.10.2020 20:08
LKW mit Anhänger;7;Richtung A nach B;37;28.10.2020 20:20
PKW;9;Richtung B nach A;34;28.10.2020 20:22
LKW;8;Richtung B nach A;37;28.10.2020 20:23
PKW;8;Richtung A nach B;44;28.10.2020 20:24
PKW;9;Richtung B nach A;33;28.10.2020 20:32
PKW;9;Richtung B nach A;35;28.10.2020 20:32
LKW mit Anhänger;7;Richtung B nach A;35;28.10.2020 20:36
LKW;8;Richtung A nach B;42;28.10.2020 20:37
PKW;9;Richtung B nach A;36;28.10.2020 20:37
PKW;9;Richtung A nach B;29;28.10.2020 20:49
PKW;9;Richtung B nach A;27;28.10.2020 20:49
PKW;9;Richtung A nach B;34;28.10.2020 20:50
PKW;10;Richtung B nach A;28;28.10.2020 20:50
PKW;9;Richtung B nach A;36;28.10.2020 20:56
PKW;9;Richtung A nach B;42;28.10.2020 21:15
LKW;6;Richtung A nach B;42;28.10.2020 21:21
LKW;8;Richtung B nach A;31;28.10.2020 21:23
LKW mit Anhänger;7;Richtung B nach A;39;28.10.2020 21:26
PKW;9;Richtung B nach A;34;28.10.2020 21:26
LKW mit Anhänger;6;Richtung A nach B;44;28.10.2020 21:27
Leichtes Nutzfahrzeug;9;Richtung B nach A;45;28.10.2020 21:28
LKW;6;Richtung A nach B;43;28.10.2020 21:33
PKW;8;Richtung B nach A;40;28.10.2020 21:40
Leichtes Nutzfahrzeug;4;Richtung B nach A;44;28.10.2020 21:42
PKW;8;Richtung A nach B;49;28.10.2020 21:45
LKW mit Anhänger;8;Richtung B nach A;33;28.10.2020 21:52
LKW mit Anhänger;7;Richtung B nach A;44;28.10.2020 22:03
PKW;8;Richtung B nach A;41;28.10.2020 22:06
PKW;8;Richtung A nach B;40;28.10.2020 22:09
PKW;8;Richtung A nach B;44;28.10.2020 22:12
PKW;9;Richtung B nach A;44;28.10.2020 22:13
Zweirad;10;Richtung A nach B;37;28.10.2020 22:17
LKW mit Anhänger;8;Richtung B nach A;38;28.10.2020 22:19
LKW;7;Richtung B nach A;43;28.10.2020 22:22
PKW;8;Richtung A nach B;45;28.10.2020 22:27
PKW;8;Richtung B nach A;43;28.10.2020 22:29
Leichtes Nutzfahrzeug;9;Richtung B nach A;61;28.10.2020 22:32
PKW;9;Richtung B nach A;40;28.10.2020 22:32
PKW;9;Richtung B nach A;41;28.10.2020 22:33
PKW;5;Richtung B nach A;40;28.10.2020 22:34
PKW;10;Richtung B nach A;22;28.10.2020 22:34
PKW;9;Richtung B nach A;30;28.10.2020 22:34
LKW;7;Richtung A nach B;45;28.10.2020 22:35
PKW;9;Richtung B nach A;47;28.10.2020 22:36
PKW;9;Richtung B nach A;40;28.10.2020 22:39
PKW;10;Richtung B nach A;38;28.10.2020 22:40
PKW;9;Richtung B nach A;37;28.10.2020 22:40
PKW;9;Richtung B nach A;32;28.10.2020 22:40
PKW;8;Richtung B nach A;46;28.10.2020 22:41
PKW;9;Richtung B nach A;34;28.10.2020 22:44
PKW;9;Richtung B nach A;41;28.10.2020 22:49
PKW;9;Richtung B nach A;44;28.10.2020 22:51
PKW;9;Richtung B nach A;38;28.10.2020 22:52
