Classification; Confidence; Direction; Speed in km/h; Time
PKW;9;Richtung A nach B;37;08.02.2020 15:17
PKW;9;Richtung B nach A;41;08.02.2020 15:19
PKW;10;Richtung A nach B;52;08.02.2020 15:20
LKW;7;Richtung B nach A;45;08.02.2020 15:20
PKW;10;Richtung A nach B;37;08.02.2020 15:24
Leichtes Nutzfahrzeug;10;Richtung B nach A;35;08.02.2020 15:26
PKW;10;Richtung A nach B;45;08.02.2020 15:31
PKW;9;Richtung A nach B;45;08.02.2020 15:32
LKW;8;Richtung A nach B;46;08.02.2020 15:35
PKW;9;Richtung B nach A;43;08.02.2020 15:44
Zweirad;9;Richtung A nach B;36;08.02.2020 15:47
Zweirad;9;Richtung B nach A;30;08.02.2020 15:50
PKW;9;Richtung A nach B;43;08.02.2020 15:53
PKW;8;Richtung A nach B;37;08.02.2020 16:05
Zweirad;10;Richtung B nach A;23;08.02.2020 16:08
LKW;8;Richtung A nach B;31;08.02.2020 16:09
PKW;8;Richtung A nach B;49;08.02.2020 16:12
Leichtes Nutzfahrzeug;10;Richtung B nach A;46;08.02.2020 16:17
LKW;7;Richtung A nach B;29;08.02.2020 16:18
LKW;9;Richtung B nach A;36;08.02.2020 16:21
Zweirad;9;Richtung A nach B;21;08.02.2020 16:31
Leichtes Nutzfahrzeug;9;Richtung A nach B;39;08.02.2020 16:33
PKW;8;Richtung A nach B;49;08.02.2020 16:33
PKW;8;Richtung A nach B;40;08.02.2020 16:34
PKW;9;Richtung B nach A;40;08.02.2020 16:35
PKW;9;Richtung A nach B;42;08.02.2020 16:49
Zweirad;9;Richtung B nach A;26;08.02.2020 17:12
Zweirad;9;Richtung A nach B;29;08.02.2020 17:19
LKW;9;Richtung B nach A;39;08.02.2020 17:22
Zweirad;8;Richtung A nach B;34;08.02.2020 17:27
Leichtes Nutzfahrzeug;8;Richtung A nach B;43;08.02.2020 17:34
Zweirad;9;Richtung B nach A;28;08.02.2020 17:49
Zweirad;10;Richtung B nach A;21;08.02.2020 17:49
PKW;9;Richtung B nach A;37;08.02.2020 17:51
Leichtes Nutzfahrzeug;9;Richtung B nach A;40;08.02.2020 17:51
PKW;9;Richtung A nach B;56;08.02.2020 17:53
Zweirad;9;Richtung A nach B;31;08.02.2020 18:00
PKW;8;Richtung A nach B;49;08.02.2020 18:20
PKW;9;Richtung B nach A;50;08.02.2020 18:21
Leichtes Nutzfahrzeug;7;Richtung B nach A;36;08.02.2020 18:23
Leichtes Nutzfahrzeug;9;Richtung B nach A;28;08.02.2020 18:23
LKW;9;Richtung B nach A;39;08.02.2020 18:24
PKW;9;Richtung A nach B;47;08.02.2020 18:25
PKW;9;Richtung B nach A;39;08.02.2020 18:26
Leichtes Nutzfahrzeug;9;Richtung A nach B;35;08.02.2020 18:37
Leichtes Nutzfahrzeug;9;Richtung B nach A;43;08.02.2020 18:39
PKW;9;Richtung B nach A;41;08.02.2020 18:46
PKW;9;Richtung B nach A;43;08.02.2020 18:46
Leichtes Nutzfahrzeug;8;Richtung A nach B;33;08.02.2020 18:50
PKW;8;Richtung A nach B;35;08.02.2020 18:51
PKW;8;Richtung A nach B;28;08.02.2020 19:04
PKW;10;Richtung A nach B;36;08.02.2020 19:09
LKW;5;Richtung B nach A;41;08.02.2020 19:21
LKW mit Anhänger;0;Richtung A nach B;49;08.02.2020 19:21
LKW;8;Richtung A nach B;46;08.02.2020 19:24
LKW;8;Richtung B nach A;41;08.02.2020 19:24
PKW;10;Richtung B nach A;29;08.02.2020 19:24
Leichtes Nutzfahrzeug;9;Richtung B nach A;33;08.02.2020 19:27
LKW;8;Richtung A nach B;43;08.02.2020 19:33
PKW;9;Richtung A nach B;43;08.02.2020 19:35
LKW;9;Richtung A nach B;31;08.02.2020 19:43
PKW;9;Richtung A nach B;39;08.02.2020 20:09
PKW;9;Richtung A nach B;28;08.02.2020 20:14
Zweirad;10;Richtung A nach B;29;08.02.2020 20:14
Leichtes Nutzfahrzeug;9;Richtung B nach A;45;08.02.2020 20:19
PKW;8;Richtung A nach B;40;08.02.2020 20:21
LKW;8;Richtung B nach A;40;08.02.2020 20:23
PKW;10;Richtung A nach B;32;08.02.2020 20:36
PKW;9;Richtung A nach B;39;08.02.2020 20:37
Leichtes Nutzfahrzeug;8;Richtung A nach B;40;08.02.2020 20:37
LKW mit Anhänger;9;Richtung B nach A;41;08.02.2020 20:47
Leichtes Nutzfahrzeug;10;Richtung B nach A;59;08.02.2020 20:55
PKW;9;Richtung A nach B;54;08.02.2020 20:58
PKW;10;Richtung A nach B;39;08.02.2020 21:01
PKW;9;Richtung B nach A;35;08.02.2020 21:03
PKW;9;Richtung B nach A;38;08.02.2020 21:03
PKW;9;Richtung B nach A;38;08.02.2020 21:03
PKW;9;Richtung B nach A;30;08.02.2020 21:16
Zweirad;9;Richtung B nach A;26;08.02.2020 21:18
LKW;8;Richtung B nach A;39;08.02.2020 21:24
LKW;8;Richtung A nach B;46;08.02.2020 21:36
LKW;8;Richtung A nach B;36;08.02.2020 22:16
PKW;8;Richtung A nach B;50;08.02.2020 22:18
Zweirad;10;Richtung A nach B;49;08.02.2020 22:18
LKW;5;Richtung B nach A;42;08.02.2020 22:20
PKW;8;Richtung B nach A;47;08.02.2020 22:22
LKW;8;Richtung B nach A;42;08.02.2020 22:23
PKW;10;Richtung B nach A;40;08.02.2020 22:29
LKW;9;Richtung A nach B;44;08.02.2020 22:38
Leichtes Nutzfahrzeug;9;Richtung B nach A;48;08.02.2020 22:40
LKW;9;Richtung B nach A;35;08.02.2020 23:24
PKW;9;Richtung B nach A;32;08.02.2020 23:32
LKW;9;Richtung A nach B;39;08.02.2020 23:34
PKW;10;Richtung A nach B;39;08.02.2020 23:39
PKW;9;Richtung A nach B;52;09.02.2020 00:05
PKW;9;Richtung A nach B;40;09.02.2020 00:15
PKW;9;Richtung A nach B;47;09.02.2020 01:46
PKW;9;Richtung A nach B;29;09.02.2020 02:16
Leichtes Nutzfahrzeug;9;Richtung B nach A;45;09.02.2020 04:23
PKW;9;Richtung A nach B;49;09.02.2020 04:30
Leichtes Nutzfahrzeug;9;Richtung B nach A;39;09.02.2020 05:20
Zweirad;0;Richtung B nach A;50;09.02.2020 05:24
Leichtes Nutzfahrzeug;9;Richtung B nach A;39;09.02.2020 05:30
Leichtes Nutzfahrzeug;8;Richtung B nach A;40;09.02.2020 05:49
PKW;8;Richtung A nach B;38;09.02.2020 05:54
PKW;10;Richtung B nach A;30;09.02.2020 06:09
Zweirad;9;Richtung A nach B;32;09.02.2020 06:17
PKW;9;Richtung A nach B;44;09.02.2020 06:34
PKW;9;Richtung B nach A;37;09.02.2020 06:35
PKW;9;Richtung A nach B;41;09.02.2020 06:37
PKW;7;Richtung B nach A;42;09.02.2020 06:47
LKW mit Anhänger;10;Richtung B nach A;55;09.02.2020 07:31
Leichtes Nutzfahrzeug;8;Richtung B nach A;43;09.02.2020 07:46
Leichtes Nutzfahrzeug;9;Richtung B nach A;56;09.02.2020 07:49
LKW mit Anhänger;6;Richtung A nach B;43;09.02.2020 08:06
PKW;9;Richtung A nach B;41;09.02.2020 08:13
Leichtes Nutzfahrzeug;9;Richtung B nach A;38;09.02.2020 08:23
PKW;9;Richtung A nach B;43;09.02.2020 08:32
PKW;9;Richtung A nach B;43;09.02.2020 08:35
Leichtes Nutzfahrzeug;9;Richtung B nach A;48;09.02.2020 08:39
Zweirad;9;Richtung B nach A;26;09.02.2020 08:47
LKW;9;Richtung B nach A;40;09.02.2020 08:49
PKW;9;Richtung B nach A;33;09.02.2020 08:52
PKW;8;Richtung A nach B;37;09.02.2020 08:53
PKW;9;Richtung A nach B;46;09.02.2020 09:24
LKW;8;Richtung B nach A;44;09.02.2020 09:24
LKW;10;Richtung A nach B;53;09.02.2020 09:34
PKW;9;Richtung B nach A;42;09.02.2020 09:47
PKW;9;Richtung B nach A;47;09.02.2020 09:49
PKW;9;Richtung A nach B;40;09.02.2020 10:15
LKW;9;Richtung B nach A;41;09.02.2020 10:23
Zweirad;10;Richtung A nach B;63;09.02.2020 10:24
PKW;6;Richtung B nach A;36;09.02.2020 10:37
Leichtes Nutzfahrzeug;9;Richtung A nach B;49;09.02.2020 10:37
PKW;10;Richtung B nach A;39;09.02.2020 10:39
PKW;9;Richtung A nach B;41;09.02.2020 10:50
LKW;8;Richtung A nach B;33;09.02.2020 10:56
LKW;8;Richtung B nach A;31;09.02.2020 10:57
Zweirad;9;Richtung B nach A;30;09.02.2020 11:00
Zweirad;9;Richtung B nach A;27;09.02.2020 11:15
LKW;9;Richtung B nach A;39;09.02.2020 11:23
PKW;9;Richtung A nach B;32;09.02.2020 11:25
PKW;9;Richtung B nach A;34;09.02.2020 11:27
Leichtes Nutzfahrzeug;9;Richtung A nach B;41;09.02.2020 11:38
Zweirad;9;Richtung B nach A;24;09.02.2020 11:38
PKW;9;Richtung B nach A;38;09.02.2020 11:39
PKW;8;Richtung B nach A;40;09.02.2020 11:39
Zweirad;9;Richtung A nach B;25;09.02.2020 11:40
Leichtes Nutzfahrzeug;9;Richtung B nach A;34;09.02.2020 11:41
Zweirad;9;Richtung A nach B;38;09.02.2020 11:44
PKW;10;Richtung A nach B;39;09.02.2020 11:44
PKW;9;Richtung A nach B;52;09.02.2020 11:49
Zweirad;10;Richtung B nach A;18;09.02.2020 11:55
Zweirad;9;Richtung B nach A;33;09.02.2020 12:01
PKW;9;Richtung A nach B;50;09.02.2020 12:23
Zweirad;9;Richtung A nach B;35;09.02.2020 12:24
LKW;9;Richtung B nach A;45;09.02.2020 12:24
PKW;9;Richtung A nach B;63;09.02.2020 12:27
Leichtes Nutzfahrzeug;9;Richtung A nach B;42;09.02.2020 12:36
PKW;9;Richtung B nach A;38;09.02.2020 12:44
PKW;9;Richtung A nach B;40;09.02.2020 12:46
LKW;9;Richtung A nach B;27;09.02.2020 12:49
PKW;9;Richtung A nach B;46;09.02.2020 13:10
PKW;9;Richtung B nach A;36;09.02.2020 13:12
PKW;9;Richtung B nach A;35;09.02.2020 13:13
PKW;9;Richtung A nach B;46;09.02.2020 13:18
LKW;8;Richtung B nach A;41;09.02.2020 13:22
PKW;10;Richtung A nach B;44;09.02.2020 13:23
PKW;9;Richtung B nach A;40;09.02.2020 13:28
PKW;9;Richtung A nach B;41;09.02.2020 13:29
Zweirad;9;Richtung B nach A;23;09.02.2020 13:34
Leichtes Nutzfahrzeug;9;Richtung A nach B;40;09.02.2020 13:36
Zweirad;9;Richtung A nach B;43;09.02.2020 13:36
PKW;9;Richtung A nach B;38;09.02.2020 13:44
PKW;9;Richtung B nach A;37;09.02.2020 13:44
Zweirad;8;Richtung A nach B;31;09.02.2020 13:49
Leichtes Nutzfahrzeug;9;Richtung B nach A;41;09.02.2020 13:51
Leichtes Nutzfahrzeug;9;Richtung B nach A;44;09.02.2020 13:52
PKW;9;Richtung A nach B;39;09.02.2020 13:57
PKW;9;Richtung A nach B;43;09.02.2020 14:02
PKW;8;Richtung A nach B;55;09.02.2020 14:02
Leichtes Nutzfahrzeug;9;Richtung A nach B;39;09.02.2020 14:12
PKW;9;Richtung B nach A;45;09.02.2020 14:16
Zweirad;9;Richtung B nach A;26;09.02.2020 14:16
LKW mit Anhänger;8;Richtung B nach A;46;09.02.2020 14:22
PKW;8;Richtung A nach B;57;09.02.2020 14:28
Zweirad;9;Richtung A nach B;18;09.02.2020 14:29
Leichtes Nutzfahrzeug;10;Richtung B nach A;42;09.02.2020 14:32
Leichtes Nutzfahrzeug;8;Richtung A nach B;47;09.02.2020 14:33
Zweirad;9;Richtung B nach A;36;09.02.2020 14:44
PKW;9;Richtung A nach B;39;09.02.2020 14:45
PKW;8;Richtung B nach A;43;09.02.2020 14:46
PKW;9;Richtung A nach B;43;09.02.2020 14:53
PKW;9;Richtung A nach B;32;09.02.2020 14:53
PKW;9;Richtung A nach B;46;09.02.2020 14:54
PKW;8;Richtung B nach A;42;09.02.2020 14:56
PKW;10;Richtung A nach B;43;09.02.2020 14:58
PKW;9;Richtung A nach B;45;09.02.2020 15:05
PKW;8;Richtung A nach B;36;09.02.2020 15:09
PKW;8;Richtung B nach A;36;09.02.2020 15:11
PKW;8;Richtung A nach B;37;09.02.2020 15:12
LKW;8;Richtung B nach A;43;09.02.2020 15:22
PKW;9;Richtung A nach B;30;09.02.2020 15:26
Leichtes Nutzfahrzeug;9;Richtung A nach B;47;09.02.2020 15:34
PKW;8;Richtung B nach A;47;09.02.2020 15:37
PKW;8;Richtung A nach B;52;09.02.2020 15:53
PKW;9;Richtung A nach B;31;09.02.2020 16:09
PKW;9;Richtung B nach A;49;09.02.2020 16:17
PKW;9;Richtung A nach B;41;09.02.2020 16:20
LKW;9;Richtung B nach A;42;09.02.2020 16:24
PKW;9;Richtung A nach B;32;09.02.2020 16:29
LKW;8;Richtung A nach B;46;09.02.2020 16:34
Zweirad;9;Richtung A nach B;27;09.02.2020 16:37
Zweirad;9;Richtung A nach B;34;09.02.2020 16:55
Leichtes Nutzfahrzeug;9;Richtung B nach A;50;09.02.2020 17:07
LKW;8;Richtung B nach A;41;09.02.2020 17:23
Zweirad;10;Richtung A nach B;15;09.02.2020 17:25
Leichtes Nutzfahrzeug;9;Richtung A nach B;47;09.02.2020 17:34
PKW;9;Richtung B nach A;38;09.02.2020 17:47
PKW;9;Richtung A nach B;43;09.02.2020 17:50
Zweirad;9;Richtung A nach B;23;09.02.2020 17:52
PKW;9;Richtung A nach B;37;09.02.2020 17:53
Zweirad;9;Richtung A nach B;35;09.02.2020 17:53
PKW;9;Richtung A nach B;38;09.02.2020 17:55
PKW;9;Richtung B nach A;42;09.02.2020 18:00
PKW;9;Richtung A nach B;43;09.02.2020 18:03
PKW;9;Richtung A nach B;46;09.02.2020 18:14
LKW mit Anhänger;9;Richtung B nach A;52;09.02.2020 18:24
PKW;9;Richtung A nach B;45;09.02.2020 18:33
LKW;9;Richtung A nach B;41;09.02.2020 18:39
PKW;7;Richtung B nach A;45;09.02.2020 19:00
LKW;8;Richtung B nach A;46;09.02.2020 19:22
Leichtes Nutzfahrzeug;9;Richtung A nach B;43;09.02.2020 19:36
PKW;10;Richtung A nach B;49;09.02.2020 19:54
LKW;8;Richtung B nach A;44;09.02.2020 20:23
Leichtes Nutzfahrzeug;9;Richtung A nach B;39;09.02.2020 20:36
PKW;8;Richtung A nach B;40;09.02.2020 20:42
Leichtes Nutzfahrzeug;9;Richtung B nach A;40;09.02.2020 20:49
Zweirad;9;Richtung B nach A;22;09.02.2020 21:08
LKW;8;Richtung B nach A;48;09.02.2020 21:22
PKW;9;Richtung B nach A;47;09.02.2020 21:31
Leichtes Nutzfahrzeug;9;Richtung A nach B;47;09.02.2020 21:33
PKW;9;Richtung A nach B;43;09.02.2020 21:56
LKW mit Anhänger;7;Richtung B nach A;35;09.02.2020 22:23
LKW;9;Richtung B nach A;23;09.02.2020 22:23
LKW;9;Richtung A nach B;47;09.02.2020 22:34
LKW;9;Richtung A nach B;26;09.02.2020 22:45
PKW;9;Richtung B nach A;34;09.02.2020 22:45
PKW;8;Richtung B nach A;35;09.02.2020 23:18
PKW;10;Richtung A nach B;56;09.02.2020 23:38
PKW;10;Richtung A nach B;53;10.02.2020 00:28
PKW;10;Richtung B nach A;54;10.02.2020 01:04
Zweirad;7;Richtung A nach B;32;10.02.2020 01:52
PKW;3;Richtung A nach B;45;10.02.2020 01:52
PKW;9;Richtung A nach B;57;10.02.2020 03:52
PKW;9;Richtung A nach B;32;10.02.2020 04:06
PKW;9;Richtung A nach B;44;10.02.2020 04:29
PKW;9;Richtung A nach B;36;10.02.2020 04:38
PKW;9;Richtung A nach B;45;10.02.2020 04:38
PKW;9;Richtung A nach B;38;10.02.2020 04:40
PKW;9;Richtung A nach B;42;10.02.2020 04:41
PKW;9;Richtung A nach B;44;10.02.2020 04:42
LKW mit Anhänger;8;Richtung A nach B;36;10.02.2020 04:43
PKW;9;Richtung A nach B;42;10.02.2020 04:46
PKW;9;Richtung A nach B;39;10.02.2020 04:46
PKW;9;Richtung A nach B;42;10.02.2020 04:47
Zweirad;7;Richtung A nach B;33;10.02.2020 04:48
PKW;9;Richtung A nach B;40;10.02.2020 04:49
PKW;9;Richtung B nach A;33;10.02.2020 04:54
PKW;9;Richtung A nach B;52;10.02.2020 04:54
PKW;9;Richtung A nach B;49;10.02.2020 04:54
PKW;10;Richtung A nach B;40;10.02.2020 05:03
PKW;8;Richtung A nach B;38;10.02.2020 05:06
Zweirad;10;Richtung B nach A;32;10.02.2020 05:08
Zweirad;10;Richtung A nach B;41;10.02.2020 05:12
Zweirad;10;Richtung A nach B;37;10.02.2020 05:12
PKW;10;Richtung A nach B;40;10.02.2020 05:15
PKW;9;Richtung A nach B;38;10.02.2020 05:17
Leichtes Nutzfahrzeug;9;Richtung B nach A;39;10.02.2020 05:18
Zweirad;9;Richtung A nach B;40;10.02.2020 05:19
PKW;10;Richtung A nach B;40;10.02.2020 05:21
PKW;9;Richtung A nach B;29;10.02.2020 05:26
PKW;9;Richtung A nach B;38;10.02.2020 05:26
PKW;8;Richtung A nach B;37;10.02.2020 05:26
PKW;9;Richtung B nach A;43;10.02.2020 05:27
PKW;9;Richtung A nach B;35;10.02.2020 05:27
PKW;8;Richtung B nach A;42;10.02.2020 05:27
PKW;9;Richtung A nach B;41;10.02.2020 05:29
PKW;9;Richtung A nach B;37;10.02.2020 05:33
PKW;10;Richtung A nach B;61;10.02.2020 05:35
PKW;9;Richtung A nach B;42;10.02.2020 05:36
PKW;9;Richtung A nach B;46;10.02.2020 05:36
LKW;8;Richtung B nach A;44;10.02.2020 05:39
PKW;9;Richtung B nach A;29;10.02.2020 05:39
Leichtes Nutzfahrzeug;8;Richtung A nach B;44;10.02.2020 05:40
Leichtes Nutzfahrzeug;9;Richtung A nach B;38;10.02.2020 05:40
Zweirad;8;Richtung A nach B;40;10.02.2020 05:40
PKW;9;Richtung A nach B;38;10.02.2020 05:40
Zweirad;8;Richtung A nach B;51;10.02.2020 05:43
PKW;9;Richtung A nach B;42;10.02.2020 05:44
PKW;10;Richtung A nach B;37;10.02.2020 05:44
Zweirad;8;Richtung A nach B;47;10.02.2020 05:44
PKW;10;Richtung A nach B;44;10.02.2020 05:45
PKW;8;Richtung B nach A;34;10.02.2020 05:48
Zweirad;9;Richtung A nach B;29;10.02.2020 05:54
PKW;10;Richtung A nach B;35;10.02.2020 05:55
PKW;9;Richtung A nach B;40;10.02.2020 05:59
PKW;9;Richtung A nach B;42;10.02.2020 06:01
LKW;10;Richtung A nach B;34;10.02.2020 06:01
PKW;8;Richtung A nach B;36;10.02.2020 06:03
PKW;9;Richtung A nach B;38;10.02.2020 06:03
Leichtes Nutzfahrzeug;9;Richtung B nach A;42;10.02.2020 06:04
PKW;10;Richtung A nach B;44;10.02.2020 06:05
PKW;10;Richtung A nach B;39;10.02.2020 06:05
PKW;9;Richtung A nach B;37;10.02.2020 06:09
Zweirad;8;Richtung B nach A;28;10.02.2020 06:09
PKW;9;Richtung A nach B;43;10.02.2020 06:10
PKW;9;Richtung A nach B;40;10.02.2020 06:12
PKW;10;Richtung A nach B;36;10.02.2020 06:12
PKW;9;Richtung A nach B;32;10.02.2020 06:14
PKW;9;Richtung A nach B;32;10.02.2020 06:14
Leichtes Nutzfahrzeug;9;Richtung A nach B;38;10.02.2020 06:16
PKW;9;Richtung A nach B;33;10.02.2020 06:17
PKW;10;Richtung A nach B;39;10.02.2020 06:17
PKW;9;Richtung A nach B;42;10.02.2020 06:18
PKW;9;Richtung B nach A;36;10.02.2020 06:18
PKW;4;Richtung A nach B;41;10.02.2020 06:18
PKW;10;Richtung A nach B;33;10.02.2020 06:19
PKW;8;Richtung A nach B;37;10.02.2020 06:20
PKW;9;Richtung A nach B;32;10.02.2020 06:20
PKW;9;Richtung A nach B;38;10.02.2020 06:21
PKW;9;Richtung A nach B;41;10.02.2020 06:21
PKW;9;Richtung A nach B;37;10.02.2020 06:21
LKW;8;Richtung B nach A;40;10.02.2020 06:23
LKW mit Anhänger;9;Richtung B nach A;29;10.02.2020 06:23
LKW mit Anhänger;8;Richtung B nach A;42;10.02.2020 06:24
PKW;9;Richtung A nach B;45;10.02.2020 06:24
PKW;8;Richtung A nach B;44;10.02.2020 06:25
PKW;9;Richtung A nach B;46;10.02.2020 06:25
PKW;6;Richtung B nach A;33;10.02.2020 06:26
PKW;9;Richtung A nach B;30;10.02.2020 06:26
LKW;10;Richtung A nach B;44;10.02.2020 06:27
PKW;9;Richtung B nach A;40;10.02.2020 06:27
PKW;10;Richtung A nach B;36;10.02.2020 06:28
PKW;9;Richtung B nach A;41;10.02.2020 06:29
PKW;10;Richtung A nach B;37;10.02.2020 06:29
PKW;10;Richtung B nach A;39;10.02.2020 06:29
PKW;9;Richtung A nach B;46;10.02.2020 06:30
PKW;9;Richtung B nach A;36;10.02.2020 06:30
Zweirad;9;Richtung A nach B;37;10.02.2020 06:30
PKW;10;Richtung A nach B;41;10.02.2020 06:31
PKW;4;Richtung A nach B;46;10.02.2020 06:31
PKW;9;Richtung A nach B;34;10.02.2020 06:33
Leichtes Nutzfahrzeug;9;Richtung A nach B;39;10.02.2020 06:33
Zweirad;10;Richtung A nach B;28;10.02.2020 06:33
PKW;10;Richtung B nach A;34;10.02.2020 06:35
PKW;10;Richtung A nach B;26;10.02.2020 06:36
Leichtes Nutzfahrzeug;9;Richtung B nach A;29;10.02.2020 06:43
Zweirad;6;Richtung B nach A;35;10.02.2020 06:43
Leichtes Nutzfahrzeug;10;Richtung B nach A;27;10.02.2020 06:48
PKW;9;Richtung A nach B;56;10.02.2020 06:50
PKW;9;Richtung A nach B;39;10.02.2020 06:54
Leichtes Nutzfahrzeug;8;Richtung A nach B;45;10.02.2020 06:57
PKW;10;Richtung A nach B;38;10.02.2020 06:58
PKW;9;Richtung A nach B;38;10.02.2020 06:58
PKW;8;Richtung A nach B;43;10.02.2020 06:58
PKW;8;Richtung A nach B;44;10.02.2020 06:59
PKW;9;Richtung A nach B;32;10.02.2020 07:02
PKW;8;Richtung A nach B;41;10.02.2020 07:03
PKW;9;Richtung A nach B;41;10.02.2020 07:05
PKW;8;Richtung B nach A;43;10.02.2020 07:06
PKW;9;Richtung B nach A;42;10.02.2020 07:07
LKW mit Anhänger;7;Richtung A nach B;40;10.02.2020 07:10
PKW;9;Richtung A nach B;40;10.02.2020 07:12
Leichtes Nutzfahrzeug;9;Richtung B nach A;35;10.02.2020 07:12
LKW;7;Richtung A nach B;32;10.02.2020 07:13
Leichtes Nutzfahrzeug;8;Richtung B nach A;40;10.02.2020 07:15
LKW;8;Richtung B nach A;47;10.02.2020 07:17
PKW;9;Richtung A nach B;46;10.02.2020 07:18
PKW;9;Richtung A nach B;38;10.02.2020 07:19
PKW;8;Richtung B nach A;37;10.02.2020 07:20
Leichtes Nutzfahrzeug;9;Richtung B nach A;46;10.02.2020 07:21
PKW;9;Richtung A nach B;45;10.02.2020 07:22
Leichtes Nutzfahrzeug;8;Richtung A nach B;27;10.02.2020 07:25
LKW;8;Richtung B nach A;34;10.02.2020 07:25
Leichtes Nutzfahrzeug;9;Richtung A nach B;43;10.02.2020 07:26
PKW;9;Richtung B nach A;40;10.02.2020 07:26
PKW;9;Richtung A nach B;45;10.02.2020 07:27
PKW;9;Richtung B nach A;33;10.02.2020 07:29
PKW;7;Richtung A nach B;34;10.02.2020 07:31
PKW;8;Richtung B nach A;42;10.02.2020 07:32
LKW;8;Richtung A nach B;36;10.02.2020 07:35
PKW;9;Richtung A nach B;38;10.02.2020 07:36
PKW;9;Richtung A nach B;39;10.02.2020 07:36
PKW;9;Richtung A nach B;45;10.02.2020 07:37
PKW;9;Richtung B nach A;36;10.02.2020 07:38
PKW;9;Richtung A nach B;44;10.02.2020 07:38
PKW;9;Richtung B nach A;35;10.02.2020 07:38
PKW;9;Richtung A nach B;49;10.02.2020 07:39
PKW;9;Richtung A nach B;44;10.02.2020 07:39
PKW;8;Richtung B nach A;47;10.02.2020 07:41
PKW;9;Richtung B nach A;54;10.02.2020 07:43
PKW;9;Richtung B nach A;37;10.02.2020 07:45
PKW;9;Richtung A nach B;39;10.02.2020 07:45
PKW;10;Richtung A nach B;34;10.02.2020 07:45
PKW;10;Richtung A nach B;37;10.02.2020 07:46
PKW;10;Richtung A nach B;37;10.02.2020 07:46
PKW;10;Richtung B nach A;35;10.02.2020 07:48
PKW;10;Richtung A nach B;44;10.02.2020 07:48
LKW;8;Richtung B nach A;46;10.02.2020 07:48
PKW;9;Richtung A nach B;39;10.02.2020 07:48
PKW;9;Richtung B nach A;46;10.02.2020 07:49
Leichtes Nutzfahrzeug;8;Richtung A nach B;30;10.02.2020 07:49
Zweirad;10;Richtung A nach B;36;10.02.2020 07:49
PKW;8;Richtung B nach A;41;10.02.2020 07:50
LKW;8;Richtung A nach B;31;10.02.2020 07:51
PKW;9;Richtung A nach B;36;10.02.2020 07:52
PKW;7;Richtung A nach B;43;10.02.2020 07:53
PKW;8;Richtung B nach A;41;10.02.2020 07:54
PKW;9;Richtung A nach B;47;10.02.2020 07:56
PKW;9;Richtung A nach B;42;10.02.2020 07:57
PKW;9;Richtung A nach B;44;10.02.2020 07:58
PKW;9;Richtung B nach A;70;10.02.2020 07:59
PKW;8;Richtung A nach B;43;10.02.2020 08:01
PKW;8;Richtung A nach B;41;10.02.2020 08:01
PKW;9;Richtung A nach B;38;10.02.2020 08:01
PKW;7;Richtung A nach B;43;10.02.2020 08:03
PKW;10;Richtung A nach B;44;10.02.2020 08:03
PKW;9;Richtung A nach B;42;10.02.2020 08:03
PKW;9;Richtung A nach B;38;10.02.2020 08:04
PKW;8;Richtung B nach A;45;10.02.2020 08:04
PKW;8;Richtung A nach B;42;10.02.2020 08:04
PKW;10;Richtung A nach B;44;10.02.2020 08:06
PKW;9;Richtung A nach B;46;10.02.2020 08:06
PKW;9;Richtung A nach B;62;10.02.2020 08:07
PKW;9;Richtung B nach A;33;10.02.2020 08:07
PKW;9;Richtung A nach B;36;10.02.2020 08:08
PKW;8;Richtung A nach B;43;10.02.2020 08:09
PKW;8;Richtung A nach B;43;10.02.2020 08:09
LKW;8;Richtung A nach B;35;10.02.2020 08:10
PKW;6;Richtung A nach B;35;10.02.2020 08:10
PKW;6;Richtung A nach B;36;10.02.2020 08:10
PKW;9;Richtung A nach B;32;10.02.2020 08:11
PKW;6;Richtung A nach B;37;10.02.2020 08:11
PKW;4;Richtung A nach B;38;10.02.2020 08:11
PKW;9;Richtung A nach B;43;10.02.2020 08:12
PKW;8;Richtung A nach B;46;10.02.2020 08:12
PKW;8;Richtung A nach B;40;10.02.2020 08:12
PKW;9;Richtung A nach B;31;10.02.2020 08:12
PKW;8;Richtung A nach B;40;10.02.2020 08:12
Zweirad;9;Richtung B nach A;21;10.02.2020 08:12
PKW;9;Richtung A nach B;41;10.02.2020 08:14
PKW;9;Richtung A nach B;39;10.02.2020 08:14
PKW;9;Richtung A nach B;39;10.02.2020 08:14
PKW;9;Richtung A nach B;38;10.02.2020 08:14
PKW;8;Richtung A nach B;35;10.02.2020 08:15
PKW;9;Richtung A nach B;32;10.02.2020 08:15
Leichtes Nutzfahrzeug;9;Richtung B nach A;32;10.02.2020 08:16
PKW;9;Richtung A nach B;41;10.02.2020 08:16
PKW;9;Richtung B nach A;21;10.02.2020 08:16
PKW;9;Richtung A nach B;38;10.02.2020 08:18
LKW;8;Richtung B nach A;49;10.02.2020 08:19
PKW;9;Richtung A nach B;41;10.02.2020 08:19
PKW;9;Richtung A nach B;36;10.02.2020 08:20
PKW;9;Richtung B nach A;32;10.02.2020 08:20
Zweirad;9;Richtung B nach A;23;10.02.2020 08:20
PKW;8;Richtung A nach B;42;10.02.2020 08:20
Leichtes Nutzfahrzeug;6;Richtung B nach A;44;10.02.2020 08:21
