Classification; Confidence; Direction; Speed in km/h; Time
Zweirad;9;Richtung A nach B;27;16.08.2020 18:31
Leichtes Nutzfahrzeug;8;Richtung A nach B;38;16.08.2020 18:35
Zweirad;9;Richtung A nach B;28;16.08.2020 18:54
LKW mit Anhänger;9;Richtung A nach B;28;16.08.2020 19:09
PKW;9;Richtung B nach A;36;16.08.2020 19:11
LKW;9;Richtung B nach A;36;16.08.2020 19:24
PKW;9;Richtung A nach B;40;16.08.2020 19:36
LKW;9;Richtung A nach B;48;16.08.2020 19:36
Zweirad;9;Richtung B nach A;29;16.08.2020 19:46
PKW;9;Richtung A nach B;41;16.08.2020 19:48
Zweirad;9;Richtung A nach B;27;16.08.2020 19:49
Zweirad;9;Richtung A nach B;28;16.08.2020 20:04
Leichtes Nutzfahrzeug;9;Richtung A nach B;41;16.08.2020 20:07
Leichtes Nutzfahrzeug;9;Richtung B nach A;37;16.08.2020 20:16
LKW;7;Richtung B nach A;44;16.08.2020 20:24
LKW;8;Richtung A nach B;33;16.08.2020 20:28
LKW;7;Richtung A nach B;38;16.08.2020 20:30
Zweirad;9;Richtung A nach B;26;16.08.2020 20:32
Leichtes Nutzfahrzeug;9;Richtung A nach B;35;16.08.2020 20:36
PKW;9;Richtung A nach B;40;16.08.2020 20:37
Zweirad;9;Richtung A nach B;33;16.08.2020 20:54
Zweirad;9;Richtung A nach B;26;16.08.2020 20:57
PKW;9;Richtung B nach A;41;16.08.2020 21:00
PKW;9;Richtung B nach A;36;16.08.2020 21:02
LKW;8;Richtung B nach A;37;16.08.2020 21:16
PKW;9;Richtung B nach A;43;16.08.2020 21:17
LKW;8;Richtung B nach A;37;16.08.2020 21:22
PKW;9;Richtung B nach A;34;16.08.2020 21:26
Leichtes Nutzfahrzeug;8;Richtung A nach B;46;16.08.2020 21:33
Zweirad;9;Richtung A nach B;33;16.08.2020 21:50
PKW;9;Richtung B nach A;39;16.08.2020 21:51
Zweirad;9;Richtung B nach A;33;16.08.2020 21:52
Zweirad;9;Richtung B nach A;30;16.08.2020 21:53
PKW;9;Richtung A nach B;38;16.08.2020 22:02
LKW;9;Richtung B nach A;38;16.08.2020 22:25
Leichtes Nutzfahrzeug;8;Richtung A nach B;42;16.08.2020 22:33
LKW;7;Richtung B nach A;36;16.08.2020 22:42
PKW;9;Richtung B nach A;35;16.08.2020 22:42
Zweirad;9;Richtung A nach B;40;16.08.2020 23:35
LKW;8;Richtung A nach B;32;16.08.2020 23:39
PKW;9;Richtung B nach A;36;17.08.2020 00:29
PKW;10;Richtung B nach A;37;17.08.2020 00:35
PKW;9;Richtung A nach B;41;17.08.2020 00:38
LKW mit Anhänger;8;Richtung A nach B;51;17.08.2020 01:48
Leichtes Nutzfahrzeug;7;Richtung A nach B;45;17.08.2020 04:10
Leichtes Nutzfahrzeug;9;Richtung B nach A;40;17.08.2020 04:22
PKW;10;Richtung A nach B;48;17.08.2020 04:33
PKW;9;Richtung A nach B;45;17.08.2020 04:35
PKW;9;Richtung A nach B;39;17.08.2020 04:36
PKW;9;Richtung A nach B;43;17.08.2020 04:37
PKW;9;Richtung A nach B;36;17.08.2020 04:39
PKW;9;Richtung A nach B;33;17.08.2020 04:42
PKW;9;Richtung B nach A;42;17.08.2020 04:44
PKW;8;Richtung A nach B;50;17.08.2020 04:48
PKW;9;Richtung A nach B;44;17.08.2020 04:48
PKW;9;Richtung A nach B;45;17.08.2020 04:48
PKW;8;Richtung A nach B;47;17.08.2020 04:50
PKW;9;Richtung A nach B;38;17.08.2020 04:52
PKW;9;Richtung A nach B;37;17.08.2020 04:52
PKW;8;Richtung A nach B;46;17.08.2020 04:55
PKW;10;Richtung A nach B;36;17.08.2020 04:58
PKW;9;Richtung A nach B;33;17.08.2020 04:59
PKW;9;Richtung A nach B;39;17.08.2020 05:02
PKW;9;Richtung A nach B;40;17.08.2020 05:03
PKW;9;Richtung A nach B;40;17.08.2020 05:07
PKW;9;Richtung B nach A;24;17.08.2020 05:11
Zweirad;10;Richtung A nach B;24;17.08.2020 05:18
PKW;9;Richtung A nach B;28;17.08.2020 05:18
PKW;9;Richtung A nach B;46;17.08.2020 05:18
Leichtes Nutzfahrzeug;8;Richtung A nach B;30;17.08.2020 05:19
PKW;9;Richtung A nach B;26;17.08.2020 05:19
PKW;3;Richtung A nach B;43;17.08.2020 05:20
PKW;10;Richtung A nach B;52;17.08.2020 05:22
Zweirad;7;Richtung A nach B;45;17.08.2020 05:26
Leichtes Nutzfahrzeug;8;Richtung A nach B;36;17.08.2020 05:28
PKW;10;Richtung A nach B;42;17.08.2020 05:28
LKW;8;Richtung A nach B;45;17.08.2020 05:30
LKW mit Anhänger;4;Richtung A nach B;48;17.08.2020 05:32
PKW;10;Richtung B nach A;39;17.08.2020 05:35
PKW;9;Richtung A nach B;44;17.08.2020 05:35
PKW;10;Richtung A nach B;44;17.08.2020 05:35
PKW;8;Richtung B nach A;35;17.08.2020 05:36
Leichtes Nutzfahrzeug;7;Richtung A nach B;35;17.08.2020 05:37
Leichtes Nutzfahrzeug;8;Richtung B nach A;42;17.08.2020 05:37
PKW;9;Richtung A nach B;40;17.08.2020 05:38
Leichtes Nutzfahrzeug;8;Richtung A nach B;34;17.08.2020 05:39
LKW;9;Richtung A nach B;33;17.08.2020 05:39
Zweirad;10;Richtung B nach A;41;17.08.2020 05:40
PKW;9;Richtung A nach B;33;17.08.2020 05:40
PKW;9;Richtung A nach B;39;17.08.2020 05:40
PKW;9;Richtung A nach B;41;17.08.2020 05:42
Leichtes Nutzfahrzeug;7;Richtung A nach B;35;17.08.2020 05:42
PKW;9;Richtung A nach B;43;17.08.2020 05:43
PKW;9;Richtung A nach B;38;17.08.2020 05:49
PKW;9;Richtung B nach A;38;17.08.2020 05:50
PKW;9;Richtung A nach B;37;17.08.2020 05:54
PKW;8;Richtung A nach B;44;17.08.2020 05:54
PKW;10;Richtung A nach B;43;17.08.2020 05:56
Leichtes Nutzfahrzeug;9;Richtung A nach B;38;17.08.2020 05:57
PKW;10;Richtung A nach B;35;17.08.2020 05:59
PKW;10;Richtung A nach B;34;17.08.2020 05:59
PKW;9;Richtung A nach B;36;17.08.2020 05:59
PKW;9;Richtung A nach B;35;17.08.2020 05:59
PKW;9;Richtung B nach A;34;17.08.2020 05:59
PKW;8;Richtung A nach B;38;17.08.2020 06:05
LKW mit Anhänger;9;Richtung A nach B;35;17.08.2020 06:06
PKW;10;Richtung A nach B;36;17.08.2020 06:08
PKW;9;Richtung A nach B;45;17.08.2020 06:09
LKW;8;Richtung A nach B;36;17.08.2020 06:10
PKW;10;Richtung A nach B;27;17.08.2020 06:10
PKW;10;Richtung A nach B;28;17.08.2020 06:10
PKW;9;Richtung A nach B;37;17.08.2020 06:11
LKW;9;Richtung B nach A;28;17.08.2020 06:11
PKW;10;Richtung A nach B;35;17.08.2020 06:13
LKW;8;Richtung A nach B;41;17.08.2020 06:14
PKW;7;Richtung A nach B;48;17.08.2020 06:15
PKW;8;Richtung A nach B;34;17.08.2020 06:19
PKW;9;Richtung A nach B;40;17.08.2020 06:19
LKW;9;Richtung B nach A;37;17.08.2020 06:21
PKW;9;Richtung A nach B;40;17.08.2020 06:22
Zweirad;9;Richtung A nach B;26;17.08.2020 06:22
PKW;9;Richtung A nach B;32;17.08.2020 06:22
PKW;10;Richtung B nach A;40;17.08.2020 06:23
Leichtes Nutzfahrzeug;8;Richtung A nach B;34;17.08.2020 06:23
PKW;9;Richtung A nach B;37;17.08.2020 06:24
PKW;9;Richtung A nach B;40;17.08.2020 06:24
Zweirad;9;Richtung A nach B;38;17.08.2020 06:25
PKW;9;Richtung A nach B;40;17.08.2020 06:25
PKW;9;Richtung A nach B;31;17.08.2020 06:28
PKW;10;Richtung B nach A;31;17.08.2020 06:28
Zweirad;9;Richtung A nach B;36;17.08.2020 06:33
Zweirad;6;Richtung A nach B;43;17.08.2020 06:33
Leichtes Nutzfahrzeug;9;Richtung B nach A;33;17.08.2020 06:33
Leichtes Nutzfahrzeug;9;Richtung A nach B;30;17.08.2020 06:33
PKW;9;Richtung B nach A;33;17.08.2020 06:35
PKW;9;Richtung A nach B;28;17.08.2020 06:35
PKW;9;Richtung A nach B;82;17.08.2020 06:40
Leichtes Nutzfahrzeug;8;Richtung B nach A;38;17.08.2020 06:42
PKW;9;Richtung A nach B;40;17.08.2020 06:43
PKW;9;Richtung B nach A;32;17.08.2020 06:43
PKW;9;Richtung A nach B;39;17.08.2020 06:44
PKW;9;Richtung A nach B;38;17.08.2020 06:45
PKW;9;Richtung A nach B;30;17.08.2020 06:45
PKW;10;Richtung A nach B;36;17.08.2020 06:46
PKW;9;Richtung B nach A;35;17.08.2020 06:47
PKW;10;Richtung A nach B;39;17.08.2020 06:48
PKW;10;Richtung A nach B;39;17.08.2020 06:49
PKW;9;Richtung B nach A;40;17.08.2020 06:50
LKW mit Anhänger;9;Richtung A nach B;32;17.08.2020 06:50
PKW;10;Richtung A nach B;37;17.08.2020 06:51
LKW mit Anhänger;8;Richtung A nach B;39;17.08.2020 06:51
PKW;9;Richtung A nach B;40;17.08.2020 06:52
PKW;9;Richtung A nach B;37;17.08.2020 06:52
PKW;9;Richtung B nach A;43;17.08.2020 06:55
Leichtes Nutzfahrzeug;8;Richtung A nach B;38;17.08.2020 06:56
PKW;10;Richtung B nach A;32;17.08.2020 06:56
Zweirad;9;Richtung B nach A;27;17.08.2020 06:56
Leichtes Nutzfahrzeug;10;Richtung B nach A;34;17.08.2020 06:57
Zweirad;9;Richtung A nach B;43;17.08.2020 06:57
PKW;10;Richtung A nach B;28;17.08.2020 06:58
PKW;10;Richtung A nach B;36;17.08.2020 06:59
LKW mit Anhänger;8;Richtung B nach A;39;17.08.2020 06:59
PKW;10;Richtung A nach B;48;17.08.2020 07:00
LKW mit Anhänger;8;Richtung B nach A;37;17.08.2020 07:02
PKW;9;Richtung A nach B;37;17.08.2020 07:04
PKW;10;Richtung A nach B;40;17.08.2020 07:06
LKW;9;Richtung A nach B;27;17.08.2020 07:08
PKW;9;Richtung A nach B;36;17.08.2020 07:11
Leichtes Nutzfahrzeug;8;Richtung A nach B;32;17.08.2020 07:14
PKW;9;Richtung A nach B;45;17.08.2020 07:16
LKW;9;Richtung B nach A;37;17.08.2020 07:17
PKW;9;Richtung B nach A;40;17.08.2020 07:17
PKW;10;Richtung A nach B;35;17.08.2020 07:18
PKW;9;Richtung A nach B;42;17.08.2020 07:18
LKW mit Anhänger;8;Richtung A nach B;38;17.08.2020 07:22
PKW;9;Richtung A nach B;27;17.08.2020 07:22
Leichtes Nutzfahrzeug;8;Richtung A nach B;40;17.08.2020 07:22
PKW;9;Richtung A nach B;43;17.08.2020 07:23
PKW;9;Richtung A nach B;49;17.08.2020 07:23
PKW;9;Richtung A nach B;34;17.08.2020 07:23
PKW;10;Richtung A nach B;42;17.08.2020 07:24
Leichtes Nutzfahrzeug;9;Richtung A nach B;31;17.08.2020 07:25
PKW;10;Richtung A nach B;34;17.08.2020 07:26
PKW;9;Richtung A nach B;42;17.08.2020 07:26
PKW;9;Richtung A nach B;41;17.08.2020 07:26
PKW;8;Richtung B nach A;66;17.08.2020 07:27
PKW;9;Richtung A nach B;43;17.08.2020 07:30
PKW;9;Richtung A nach B;42;17.08.2020 07:30
PKW;10;Richtung A nach B;44;17.08.2020 07:31
PKW;9;Richtung B nach A;33;17.08.2020 07:31
PKW;9;Richtung A nach B;59;17.08.2020 07:32
PKW;10;Richtung A nach B;43;17.08.2020 07:32
PKW;9;Richtung A nach B;36;17.08.2020 07:34
PKW;10;Richtung B nach A;34;17.08.2020 07:34
Zweirad;9;Richtung A nach B;31;17.08.2020 07:34
PKW;9;Richtung B nach A;25;17.08.2020 07:36
PKW;9;Richtung A nach B;38;17.08.2020 07:36
PKW;4;Richtung A nach B;46;17.08.2020 07:37
PKW;9;Richtung A nach B;35;17.08.2020 07:37
PKW;9;Richtung A nach B;33;17.08.2020 07:38
PKW;9;Richtung A nach B;38;17.08.2020 07:38
PKW;8;Richtung A nach B;43;17.08.2020 07:39
PKW;9;Richtung A nach B;45;17.08.2020 07:39
PKW;9;Richtung A nach B;40;17.08.2020 07:40
Leichtes Nutzfahrzeug;9;Richtung B nach A;38;17.08.2020 07:41
PKW;9;Richtung B nach A;36;17.08.2020 07:42
PKW;9;Richtung A nach B;40;17.08.2020 07:44
PKW;9;Richtung A nach B;42;17.08.2020 07:44
PKW;9;Richtung A nach B;43;17.08.2020 07:45
PKW;9;Richtung A nach B;50;17.08.2020 07:45
PKW;8;Richtung A nach B;30;17.08.2020 07:45
PKW;2;Richtung A nach B;45;17.08.2020 07:45
PKW;10;Richtung A nach B;44;17.08.2020 07:46
Leichtes Nutzfahrzeug;10;Richtung B nach A;54;17.08.2020 07:46
Zweirad;9;Richtung A nach B;34;17.08.2020 07:46
PKW;9;Richtung A nach B;35;17.08.2020 07:47
PKW;9;Richtung A nach B;36;17.08.2020 07:48
PKW;10;Richtung A nach B;39;17.08.2020 07:49
PKW;9;Richtung A nach B;45;17.08.2020 07:50
Zweirad;9;Richtung A nach B;31;17.08.2020 07:50
Leichtes Nutzfahrzeug;9;Richtung B nach A;37;17.08.2020 07:51
LKW;9;Richtung A nach B;45;17.08.2020 07:52
PKW;9;Richtung A nach B;35;17.08.2020 07:52
Zweirad;9;Richtung A nach B;37;17.08.2020 07:52
PKW;9;Richtung A nach B;37;17.08.2020 07:53
PKW;9;Richtung A nach B;43;17.08.2020 07:53
PKW;8;Richtung B nach A;41;17.08.2020 07:54
PKW;9;Richtung B nach A;34;17.08.2020 07:54
PKW;10;Richtung A nach B;41;17.08.2020 07:54
PKW;9;Richtung A nach B;40;17.08.2020 07:55
PKW;10;Richtung A nach B;36;17.08.2020 07:55
PKW;10;Richtung A nach B;38;17.08.2020 07:56
PKW;10;Richtung A nach B;37;17.08.2020 07:56
Zweirad;9;Richtung A nach B;32;17.08.2020 07:56
PKW;10;Richtung A nach B;38;17.08.2020 07:57
PKW;8;Richtung A nach B;48;17.08.2020 07:57
PKW;10;Richtung A nach B;44;17.08.2020 08:00
PKW;9;Richtung A nach B;45;17.08.2020 08:00
Zweirad;9;Richtung A nach B;40;17.08.2020 08:01
Zweirad;9;Richtung A nach B;40;17.08.2020 08:01
PKW;10;Richtung A nach B;42;17.08.2020 08:03
PKW;8;Richtung B nach A;37;17.08.2020 08:04
PKW;9;Richtung B nach A;42;17.08.2020 08:04
Leichtes Nutzfahrzeug;9;Richtung A nach B;36;17.08.2020 08:06
PKW;9;Richtung A nach B;40;17.08.2020 08:06
PKW;9;Richtung A nach B;48;17.08.2020 08:07
Zweirad;9;Richtung A nach B;34;17.08.2020 08:07
PKW;9;Richtung A nach B;39;17.08.2020 08:07
PKW;9;Richtung B nach A;40;17.08.2020 08:08
PKW;9;Richtung A nach B;41;17.08.2020 08:08
PKW;9;Richtung A nach B;46;17.08.2020 08:08
PKW;9;Richtung A nach B;38;17.08.2020 08:09
LKW;10;Richtung B nach A;40;17.08.2020 08:10
PKW;9;Richtung A nach B;40;17.08.2020 08:11
PKW;10;Richtung B nach A;39;17.08.2020 08:12
Leichtes Nutzfahrzeug;8;Richtung B nach A;44;17.08.2020 08:13
Leichtes Nutzfahrzeug;10;Richtung B nach A;42;17.08.2020 08:13
PKW;10;Richtung B nach A;41;17.08.2020 08:14
PKW;8;Richtung A nach B;46;17.08.2020 08:14
PKW;10;Richtung A nach B;37;17.08.2020 08:14
Zweirad;9;Richtung A nach B;39;17.08.2020 08:14
PKW;9;Richtung A nach B;41;17.08.2020 08:15
PKW;9;Richtung A nach B;36;17.08.2020 08:15
Leichtes Nutzfahrzeug;8;Richtung A nach B;32;17.08.2020 08:16
PKW;9;Richtung A nach B;43;17.08.2020 08:17
LKW mit Anhänger;8;Richtung A nach B;38;17.08.2020 08:18
PKW;9;Richtung A nach B;39;17.08.2020 08:19
Leichtes Nutzfahrzeug;9;Richtung B nach A;38;17.08.2020 08:19
PKW;9;Richtung A nach B;43;17.08.2020 08:20
PKW;8;Richtung A nach B;45;17.08.2020 08:21
PKW;10;Richtung A nach B;37;17.08.2020 08:22
PKW;9;Richtung B nach A;31;17.08.2020 08:24
PKW;10;Richtung A nach B;40;17.08.2020 08:25
PKW;9;Richtung A nach B;35;17.08.2020 08:25
PKW;10;Richtung A nach B;35;17.08.2020 08:25
PKW;9;Richtung A nach B;43;17.08.2020 08:25
PKW;9;Richtung A nach B;43;17.08.2020 08:26
PKW;9;Richtung A nach B;44;17.08.2020 08:26
PKW;9;Richtung A nach B;44;17.08.2020 08:27
Leichtes Nutzfahrzeug;9;Richtung B nach A;43;17.08.2020 08:29
LKW;9;Richtung A nach B;32;17.08.2020 08:31
LKW;9;Richtung A nach B;40;17.08.2020 08:31
PKW;10;Richtung A nach B;40;17.08.2020 08:31
PKW;9;Richtung A nach B;39;17.08.2020 08:32
PKW;9;Richtung A nach B;47;17.08.2020 08:32
PKW;9;Richtung A nach B;54;17.08.2020 08:33
PKW;10;Richtung A nach B;38;17.08.2020 08:35
Zweirad;9;Richtung B nach A;29;17.08.2020 08:35
PKW;9;Richtung A nach B;37;17.08.2020 08:36
PKW;9;Richtung A nach B;44;17.08.2020 08:36
LKW;8;Richtung A nach B;35;17.08.2020 08:38
PKW;10;Richtung A nach B;45;17.08.2020 08:40
PKW;9;Richtung A nach B;40;17.08.2020 08:40
PKW;10;Richtung A nach B;36;17.08.2020 08:41
Leichtes Nutzfahrzeug;5;Richtung A nach B;41;17.08.2020 08:42
LKW;9;Richtung B nach A;40;17.08.2020 08:42
PKW;9;Richtung A nach B;38;17.08.2020 08:44
PKW;8;Richtung B nach A;40;17.08.2020 08:46
Leichtes Nutzfahrzeug;9;Richtung B nach A;42;17.08.2020 08:47
Leichtes Nutzfahrzeug;8;Richtung B nach A;43;17.08.2020 08:47
PKW;9;Richtung A nach B;38;17.08.2020 08:47
Zweirad;9;Richtung A nach B;28;17.08.2020 08:48
PKW;7;Richtung A nach B;36;17.08.2020 08:50
PKW;9;Richtung A nach B;32;17.08.2020 08:50
Leichtes Nutzfahrzeug;4;Richtung B nach A;45;17.08.2020 08:50
PKW;9;Richtung A nach B;38;17.08.2020 08:50
Zweirad;9;Richtung A nach B;39;17.08.2020 08:50
PKW;9;Richtung A nach B;47;17.08.2020 08:52
PKW;8;Richtung A nach B;44;17.08.2020 08:52
PKW;8;Richtung B nach A;41;17.08.2020 08:53
PKW;9;Richtung B nach A;43;17.08.2020 08:54
PKW;8;Richtung B nach A;38;17.08.2020 08:55
PKW;9;Richtung A nach B;41;17.08.2020 08:56
PKW;9;Richtung A nach B;38;17.08.2020 08:57
Leichtes Nutzfahrzeug;9;Richtung A nach B;49;17.08.2020 08:57
PKW;9;Richtung A nach B;43;17.08.2020 08:57
PKW;9;Richtung B nach A;35;17.08.2020 08:58
PKW;9;Richtung B nach A;39;17.08.2020 08:58
Leichtes Nutzfahrzeug;8;Richtung B nach A;40;17.08.2020 08:59
PKW;9;Richtung A nach B;35;17.08.2020 09:00
PKW;9;Richtung A nach B;39;17.08.2020 09:00
PKW;9;Richtung A nach B;33;17.08.2020 09:00
Zweirad;9;Richtung A nach B;29;17.08.2020 09:02
PKW;9;Richtung A nach B;40;17.08.2020 09:03
Zweirad;9;Richtung A nach B;30;17.08.2020 09:03
PKW;7;Richtung B nach A;51;17.08.2020 09:03
Leichtes Nutzfahrzeug;8;Richtung A nach B;40;17.08.2020 09:04
LKW;8;Richtung A nach B;38;17.08.2020 09:04
Leichtes Nutzfahrzeug;9;Richtung B nach A;38;17.08.2020 09:05
Zweirad;9;Richtung B nach A;41;17.08.2020 09:06
Leichtes Nutzfahrzeug;9;Richtung B nach A;45;17.08.2020 09:08
PKW;9;Richtung A nach B;39;17.08.2020 09:09
PKW;10;Richtung A nach B;104;17.08.2020 09:10
PKW;9;Richtung B nach A;41;17.08.2020 09:10
PKW;9;Richtung B nach A;39;17.08.2020 09:11
PKW;9;Richtung B nach A;47;17.08.2020 09:12
PKW;9;Richtung B nach A;38;17.08.2020 09:12
PKW;9;Richtung A nach B;42;17.08.2020 09:13
LKW;6;Richtung A nach B;45;17.08.2020 09:13
PKW;9;Richtung A nach B;41;17.08.2020 09:14
PKW;9;Richtung A nach B;37;17.08.2020 09:15
PKW;9;Richtung A nach B;36;17.08.2020 09:15
Leichtes Nutzfahrzeug;8;Richtung A nach B;38;17.08.2020 09:19
Zweirad;10;Richtung B nach A;44;17.08.2020 09:19
PKW;9;Richtung B nach A;38;17.08.2020 09:20
Zweirad;10;Richtung A nach B;22;17.08.2020 09:21
PKW;8;Richtung B nach A;32;17.08.2020 09:22
Leichtes Nutzfahrzeug;8;Richtung A nach B;36;17.08.2020 09:22
PKW;9;Richtung A nach B;42;17.08.2020 09:22
PKW;9;Richtung B nach A;35;17.08.2020 09:23
PKW;10;Richtung B nach A;33;17.08.2020 09:24
Leichtes Nutzfahrzeug;8;Richtung A nach B;42;17.08.2020 09:24
PKW;9;Richtung A nach B;34;17.08.2020 09:27
PKW;8;Richtung B nach A;38;17.08.2020 09:27
Zweirad;8;Richtung A nach B;31;17.08.2020 09:27
PKW;10;Richtung A nach B;36;17.08.2020 09:28
PKW;9;Richtung B nach A;38;17.08.2020 09:31
PKW;9;Richtung B nach A;36;17.08.2020 09:32
PKW;9;Richtung A nach B;37;17.08.2020 09:33
PKW;9;Richtung A nach B;54;17.08.2020 09:36
LKW;9;Richtung A nach B;22;17.08.2020 09:39
Leichtes Nutzfahrzeug;8;Richtung B nach A;35;17.08.2020 09:40
PKW;9;Richtung A nach B;37;17.08.2020 09:40
Leichtes Nutzfahrzeug;7;Richtung B nach A;44;17.08.2020 09:42
LKW;6;Richtung A nach B;35;17.08.2020 09:43
LKW mit Anhänger;0;Richtung A nach B;44;17.08.2020 09:43
Zweirad;4;Richtung B nach A;43;17.08.2020 09:43
PKW;0;Richtung B nach A;47;17.08.2020 09:43
Zweirad;0;Richtung A nach B;44;17.08.2020 09:43
LKW;0;Richtung A nach B;44;17.08.2020 09:43
PKW;9;Richtung A nach B;32;17.08.2020 09:44
PKW;9;Richtung A nach B;35;17.08.2020 09:44
Zweirad;10;Richtung B nach A;21;17.08.2020 09:44
PKW;9;Richtung A nach B;45;17.08.2020 09:45
PKW;9;Richtung A nach B;38;17.08.2020 09:46
LKW mit Anhänger;9;Richtung B nach A;31;17.08.2020 09:48
PKW;9;Richtung A nach B;37;17.08.2020 09:53
PKW;8;Richtung B nach A;34;17.08.2020 09:55
PKW;7;Richtung A nach B;37;17.08.2020 09:57
PKW;9;Richtung B nach A;49;17.08.2020 10:01
PKW;9;Richtung A nach B;33;17.08.2020 10:01
PKW;10;Richtung B nach A;38;17.08.2020 10:02
PKW;8;Richtung B nach A;40;17.08.2020 10:03
PKW;10;Richtung A nach B;29;17.08.2020 10:04
Zweirad;9;Richtung B nach A;38;17.08.2020 10:04
PKW;9;Richtung B nach A;37;17.08.2020 10:04
PKW;9;Richtung A nach B;40;17.08.2020 10:05
Zweirad;9;Richtung A nach B;38;17.08.2020 10:09
PKW;8;Richtung B nach A;31;17.08.2020 10:11
LKW;8;Richtung A nach B;44;17.08.2020 10:12
PKW;9;Richtung B nach A;41;17.08.2020 10:14
Leichtes Nutzfahrzeug;7;Richtung A nach B;39;17.08.2020 10:15
PKW;9;Richtung A nach B;40;17.08.2020 10:16
PKW;9;Richtung B nach A;40;17.08.2020 10:18
PKW;9;Richtung B nach A;44;17.08.2020 10:19
PKW;9;Richtung A nach B;37;17.08.2020 10:20
Leichtes Nutzfahrzeug;7;Richtung B nach A;38;17.08.2020 10:21
LKW mit Anhänger;9;Richtung A nach B;37;17.08.2020 10:22
PKW;9;Richtung A nach B;33;17.08.2020 10:23
PKW;9;Richtung A nach B;48;17.08.2020 10:24
PKW;9;Richtung A nach B;43;17.08.2020 10:25
PKW;9;Richtung A nach B;31;17.08.2020 10:26
PKW;9;Richtung B nach A;36;17.08.2020 10:26
Leichtes Nutzfahrzeug;9;Richtung A nach B;41;17.08.2020 10:27
PKW;9;Richtung A nach B;43;17.08.2020 10:29
Leichtes Nutzfahrzeug;9;Richtung B nach A;33;17.08.2020 10:30
LKW;4;Richtung A nach B;46;17.08.2020 10:32
PKW;3;Richtung A nach B;45;17.08.2020 10:32
PKW;8;Richtung A nach B;32;17.08.2020 10:32
LKW;8;Richtung B nach A;35;17.08.2020 10:32
PKW;9;Richtung A nach B;40;17.08.2020 10:33
LKW;8;Richtung A nach B;34;17.08.2020 10:34
PKW;8;Richtung B nach A;40;17.08.2020 10:34
PKW;9;Richtung A nach B;45;17.08.2020 10:35
PKW;8;Richtung B nach A;39;17.08.2020 10:36
PKW;8;Richtung B nach A;38;17.08.2020 10:37
PKW;10;Richtung A nach B;38;17.08.2020 10:37
PKW;9;Richtung B nach A;40;17.08.2020 10:40
PKW;10;Richtung A nach B;38;17.08.2020 10:40
PKW;9;Richtung B nach A;36;17.08.2020 10:40
LKW mit Anhänger;8;Richtung B nach A;34;17.08.2020 10:41
LKW;9;Richtung B nach A;32;17.08.2020 10:41
PKW;9;Richtung A nach B;40;17.08.2020 10:41
PKW;9;Richtung B nach A;37;17.08.2020 10:42
PKW;9;Richtung B nach A;40;17.08.2020 10:44
PKW;8;Richtung B nach A;40;17.08.2020 10:45
PKW;9;Richtung A nach B;38;17.08.2020 10:45
Zweirad;9;Richtung A nach B;43;17.08.2020 10:48
PKW;9;Richtung B nach A;44;17.08.2020 10:49
PKW;10;Richtung A nach B;39;17.08.2020 10:49
PKW;8;Richtung A nach B;42;17.08.2020 10:49
Leichtes Nutzfahrzeug;4;Richtung B nach A;41;17.08.2020 10:51
Zweirad;4;Richtung B nach A;41;17.08.2020 10:51
Zweirad;3;Richtung B nach A;41;17.08.2020 10:51
PKW;8;Richtung A nach B;44;17.08.2020 10:53
PKW;9;Richtung A nach B;32;17.08.2020 10:53
LKW;8;Richtung A nach B;33;17.08.2020 10:53
PKW;10;Richtung A nach B;33;17.08.2020 10:54
PKW;9;Richtung A nach B;34;17.08.2020 10:54
LKW mit Anhänger;9;Richtung A nach B;30;17.08.2020 10:55
Leichtes Nutzfahrzeug;9;Richtung A nach B;38;17.08.2020 10:55
PKW;8;Richtung A nach B;39;17.08.2020 10:56
PKW;9;Richtung B nach A;40;17.08.2020 11:00
PKW;8;Richtung A nach B;38;17.08.2020 11:00
PKW;10;Richtung A nach B;38;17.08.2020 11:00
PKW;9;Richtung A nach B;41;17.08.2020 11:01
PKW;9;Richtung A nach B;41;17.08.2020 11:02
PKW;9;Richtung A nach B;36;17.08.2020 11:03
Leichtes Nutzfahrzeug;9;Richtung B nach A;38;17.08.2020 11:03
PKW;8;Richtung B nach A;46;17.08.2020 11:04
PKW;10;Richtung A nach B;38;17.08.2020 11:06
PKW;8;Richtung B nach A;43;17.08.2020 11:07
PKW;9;Richtung A nach B;41;17.08.2020 11:08
PKW;9;Richtung A nach B;48;17.08.2020 11:08
LKW mit Anhänger;6;Richtung A nach B;43;17.08.2020 11:10
PKW;10;Richtung B nach A;40;17.08.2020 11:10
PKW;9;Richtung A nach B;38;17.08.2020 11:11
PKW;9;Richtung B nach A;34;17.08.2020 11:11
PKW;9;Richtung A nach B;40;17.08.2020 11:11
Leichtes Nutzfahrzeug;8;Richtung A nach B;43;17.08.2020 11:14
LKW mit Anhänger;5;Richtung B nach A;39;17.08.2020 11:15
Leichtes Nutzfahrzeug;8;Richtung B nach A;26;17.08.2020 11:15
Zweirad;9;Richtung A nach B;25;17.08.2020 11:15
LKW;8;Richtung A nach B;35;17.08.2020 11:21
PKW;8;Richtung A nach B;41;17.08.2020 11:23
PKW;9;Richtung B nach A;43;17.08.2020 11:24
PKW;9;Richtung B nach A;42;17.08.2020 11:24
